N,assumption,option,experiment,dgp_name,rmse,nmse,mse,variance
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.006596350241453156,0.0074720651210900485,4.351183650791911e-05,0.005823267838646924
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0063335209617236,0.006801627473491731,4.0113487772592235e-05,0.0058976308139380195
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0028763266578910227,0.0014177765015793656,8.27325504289454e-06,0.005835373229615777
1600,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0027544520713279827,0.001295297832123577,7.587006213243014e-06,0.005857344948076143
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0035344182396177715,0.002141431257136346,1.2492112292542786e-05,0.005833534114584657
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.003659342720868786,0.002292724267765909,1.3390789148775371e-05,0.005840558037021918
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.002223475600788792,0.0008436646280519363,4.94384374730308e-06,0.005859963287448309
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.00509443007359982,0.004423668622619646,2.5953217774798273e-05,0.005866899170993751
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.003360251917804521,0.0019325947689248265,1.129129295110896e-05,0.0058425558904884765
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.003387272091280374,0.0019648423503135825,1.147361222036692e-05,0.005839456900211749
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0034510574894062013,0.0020354638265483076,1.1909797795186632e-05,0.00585114686876209
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.003138710496402589,0.001686318504448415,9.851503580227788e-06,0.005842018310443766
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0029889550387601576,0.0015288018915608965,8.933852223729734e-06,0.005843695166159384
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.004641120676570118,0.0036663337529859222,2.1540001134486667e-05,0.005875079189652098
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.003949408137599979,0.0026630896857344935,1.5597824637340933e-05,0.005857040685071398
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.002660833945817563,0.0012093042750661637,7.080037287215064e-06,0.005854636780166595
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.003027155089421808,0.001563760144483237,9.163667935412355e-06,0.005860021415522517
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.004060673001254211,0.00281746159455011,1.648906522311488e-05,0.005852454299646928
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0063499521619490755,0.006854613850310695,4.0321892459041736e-05,0.005882445508905522
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.002947369178934867,0.0014916446706135548,8.686985076935192e-06,0.005823763023510146
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.00516566896464381,0.004564558170924526,2.668413585228425e-05,0.005845940582433091
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.0048222011106087564,0.003967755621632824,2.3253623551156326e-05,0.005860649134834296
3200,lagged,parametric,raw,lagged_shared_easy_linear_last_lag,0.002329758572728684,0.0009306441564840516,5.4277750072027945e-06,0.005832277535281349
