rep,method,rmse,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
19,DM,,0.2341949985988159,0.15568862275449102,0,static,power,500,0.1
19,cDM,,-0.019469502313161902,0.6207584830339321,0,static,power,500,0.1
19,SS,1.305211936841068,-3.108597948755721,0.9960079840319361,0,static,power,500,0.1
20,RV,1.06261956263265,30.875155773105114,0.04590818363273453,1,static,power,500,0.1
20,Oracle,,30.32599502469632,0.001996007984031936,1,static,power,500,0.1
20,DM,,0.08754143912627627,0.3712574850299401,0,static,power,500,0.1
20,cDM,,0.0077192737832340545,0.4471057884231537,0,static,power,500,0.1
20,SS,1.0445504182773149,6.001539403480504,0.00998003992015968,1,static,power,500,0.1
21,RV,0.9148467234799703,5.573532489931139,0.031936127744510975,1,static,power,500,0.1
21,Oracle,,32.061884440364125,0.001996007984031936,1,static,power,500,0.1
21,DM,,0.28286317177697057,0.09381237524950099,1,static,power,500,0.1
21,cDM,,-0.053888137357384666,0.8243512974051896,0,static,power,500,0.1
21,SS,1.3123322956002232,-4.378860988528254,0.998003992015968,0,static,power,500,0.1
22,RV,0.7391913659769046,16.611818561517175,0.003992015968063872,1,static,power,500,0.1
22,Oracle,,29.770812137061608,0.001996007984031936,1,static,power,500,0.1
22,DM,,-0.21980726665625788,0.844311377245509,0,static,power,500,0.1
22,cDM,,-0.04162353468784616,0.7784431137724551,0,static,power,500,0.1
22,SS,1.3754655948425503,-5.325739459830519,1.0,0,static,power,500,0.1
23,RV,0.9657636712009268,26.528392179006676,0.013972055888223553,1,static,power,500,0.1
23,Oracle,,27.269675943401005,0.001996007984031936,1,static,power,500,0.1
23,DM,,-0.031072327672857756,0.5788423153692615,0,static,power,500,0.1
23,cDM,,0.03649504084960234,0.2754491017964072,0,static,power,500,0.1
23,SS,0.8814753925583987,3.2648356996900816,0.07385229540918163,1,static,power,500,0.1
24,RV,1.1695398398307748,55.981699153414795,0.003992015968063872,1,static,power,500,0.1
24,Oracle,,20.3121864424297,0.001996007984031936,1,static,power,500,0.1
24,DM,,-0.0701044092312574,0.656686626746507,0,static,power,500,0.1
24,cDM,,-0.02376509803652984,0.6826347305389222,0,static,power,500,0.1
24,SS,0.8342645115684111,2.888650710614025,0.16966067864271456,0,static,power,500,0.1
25,RV,0.6876082719268589,9.18334152786083,0.32335329341317365,0,static,power,500,0.1
25,Oracle,,18.61016818660824,0.005988023952095809,1,static,power,500,0.1
25,DM,,-0.09842119957899803,0.6986027944111777,0,static,power,500,0.1
25,cDM,,-0.06162506050812696,0.8323353293413174,0,static,power,500,0.1
25,SS,1.072648472000328,-4.844884565006791,0.9401197604790419,0,static,power,500,0.1
26,RV,0.8962989379483434,31.829437305390552,0.021956087824351298,1,static,power,500,0.1
26,Oracle,,21.989620650695755,0.001996007984031936,1,static,power,500,0.1
26,DM,,-0.18664715010285413,0.812375249500998,0,static,power,500,0.1
26,cDM,,0.02968432660433294,0.2834331337325349,0,static,power,500,0.1
26,SS,1.0357165271747568,-3.1231844638004476,0.592814371257485,0,static,power,500,0.1
27,RV,1.0100700386019155,30.08806447413839,0.001996007984031936,1,static,power,500,0.1
27,Oracle,,36.375491451442976,0.001996007984031936,1,static,power,500,0.1
27,DM,,0.3139898184328653,0.06986027944111776,1,static,power,500,0.1
27,cDM,,0.06848669654002468,0.0998003992015968,1,static,power,500,0.1
27,SS,1.4462617218375207,-8.266583374669299,1.0,0,static,power,500,0.1
28,RV,1.0398454914539221,24.699076162319635,0.18163672654690619,0,static,power,500,0.1
28,Oracle,,23.920101451840328,0.001996007984031936,1,static,power,500,0.1
28,DM,,-0.2022848775823049,0.7904191616766467,0,static,power,500,0.1
28,cDM,,0.14461955022880943,0.013972055888223553,1,static,power,500,0.1
28,SS,1.072314175072895,6.976313623104025,0.1656686626746507,0,static,power,500,0.1
29,RV,0.9173872698059594,12.185131315422002,0.031936127744510975,1,static,power,500,0.1
29,Oracle,,29.61815190706493,0.001996007984031936,1,static,power,500,0.1
29,DM,,-0.36998057278178853,0.9500998003992016,0,static,power,500,0.1
29,cDM,,0.010887771149959589,0.4471057884231537,0,static,power,500,0.1
29,SS,0.8302219317602246,2.046820083318193,0.031936127744510975,1,static,power,500,0.1
30,RV,1.0247465898807413,23.126996483756418,0.1437125748502994,0,static,power,500,0.1
30,Oracle,,19.42682894300354,0.001996007984031936,1,static,power,500,0.1
30,DM,,0.06320869617276786,0.36127744510978044,0,static,power,500,0.1
30,cDM,,-0.04895290741182156,0.8063872255489022,0,static,power,500,0.1
30,SS,1.2140440507588302,-4.049171378350386,0.846307385229541,0,static,power,500,0.1
31,RV,0.9050859712566094,13.965769612543976,0.001996007984031936,1,static,power,500,0.1
31,Oracle,,30.50753143409012,0.001996007984031936,1,static,power,500,0.1
31,DM,,-0.14561074906148982,0.7604790419161677,0,static,power,500,0.1
31,cDM,,0.11454014686890238,0.03592814371257485,1,static,power,500,0.1
31,SS,0.8246805627519822,14.464362529158416,0.001996007984031936,1,static,power,500,0.1
32,RV,0.8115442902024789,20.713847219344252,0.011976047904191617,1,static,power,500,0.1
32,Oracle,,24.127918655330763,0.001996007984031936,1,static,power,500,0.1
32,DM,,-0.05275860686223835,0.6107784431137725,0,static,power,500,0.1
32,cDM,,-0.05830512503194339,0.8303393213572854,0,static,power,500,0.1
