rep,setting,assumption,method,stage,target,time,time_s,time_t,rmse,relative_rmse,bias,mae,corr,mean_est,mean_true,sd_est,sd_true
20,power,static,RV,moment,diagonal_t1,1.0,,,0.049131907113413226,0.4657868813288026,-0.048775395459521274,0.048775395459521274,0.42941455289279884,0.056693007012568984,0.10546840247209027,0.006428150770871412,0.0016633195330273643
20,power,static,RV,moment,diagonal_t2,2.0,,,0.04758336938490517,0.38129909419904096,-0.04730191902925778,0.04730191902925778,0.6671011763261158,0.0774304831806885,0.12473240220994626,0.0068722977348405,0.003881078910397184
20,power,static,RV,moment,diagonal_t3,3.0,,,0.0526287863360305,0.4010267748694029,-0.05226803852942778,0.05226803852942778,0.09006652245210733,0.07888569692647047,0.13115373545589823,0.004498661160243884,0.004620332036187123
20,power,static,RV,moment,diagonal_t4,4.0,,,0.06023816273835274,0.48270555837592033,-0.059596303158956726,0.059596303158956726,-0.18429168446982971,0.06513609905098952,0.12473240220994626,0.007181945751971461,0.0038810789103971843
20,power,static,RV,moment,diagonal_t5,5.0,,,0.054372975916152415,0.5154739632249398,-0.052232058231625154,0.052232058231625154,-0.8373381339496163,0.053236344240465104,0.10546840247209024,0.013687217701954739,0.001663319533027366
21,power,static,RV,mu,all_periods,,,,0.5728382440644154,0.08575763382275622,-0.0011211045941166343,0.1472908139126842,0.9871890637369962,5.631753057604502,5.632874162198619,3.542618018218059,3.5902067613069644
21,power,static,RV,mu,period_1,1.0,,,0.4907479774205239,0.07378991773394417,0.009137045082813827,0.14218691417600104,0.9903568357150795,5.638309045131888,5.629172000049073,3.5047573173898487,3.5416152027599055
21,power,static,RV,mu,period_2,2.0,,,0.17830418473244905,0.031245229489343586,-0.007625142609964476,0.10228807117024755,0.988094542915311,5.584014720621675,5.59163986323164,1.1575944722038132,1.139695117500541
21,power,static,RV,mu,period_3,3.0,,,0.17956420209968324,0.03186217563339513,-0.009150418088241645,0.10658872390964802,0.9710193879238574,5.576635944599063,5.585786362687305,0.7403462319636578,0.7480563649215106
21,power,static,RV,mu,period_4,4.0,,,0.5124754122809039,0.07859480730442504,-0.008105844884256516,0.1668101428807814,0.9878795783307411,5.617586213668528,5.625692058552786,3.2301206718933195,3.2966911424964764
21,power,static,RV,mu,period_5,5.0,,,1.0359623346485127,0.12207141137530722,0.01013883752906565,0.21858021742674288,0.9862048208250559,5.742219364001356,5.7320805264722905,6.174771888152139,6.258146227572376
21,power,static,RV,moment,diagonal_all,,,,0.05161423272750781,0.4342951933266521,-0.05070393001360354,0.05070393001360354,0.6828011018940873,0.06760713895039072,0.11831106896399428,0.012732950155518681,0.011262997541133852
21,power,static,RV,moment,diagonal_t1,1.0,,,0.046176173104996936,0.4377655362049564,-0.04580589802166695,0.04580589802166695,-0.5557265327623845,0.059662504450423315,0.10546840247209027,0.004745434170578854,0.0016633195330273643
21,power,static,RV,moment,diagonal_t2,2.0,,,0.0508087222870652,0.4071447658268262,-0.04903221381003283,0.04903221381003283,0.3045049876464956,0.07570018839991342,0.12473240220994626,0.013976422600506843,0.003881078910397184
21,power,static,RV,moment,diagonal_t3,3.0,,,0.05931023927710612,0.4519388652089602,-0.05917811023827597,0.05917811023827597,0.8107745648655511,0.0719756252176223,0.13115373545589823,0.006634153814624386,0.004620332036187123
21,power,static,RV,moment,diagonal_t4,4.0,,,0.047309336724646434,0.3791031924273023,-0.046635655026612044,0.046635655026612044,-0.7003774122563348,0.07809674718333423,0.12473240220994626,0.0047393243670365475,0.0038810789103971843
21,power,static,RV,moment,diagonal_t5,5.0,,,0.053390093207882384,0.5061559070310225,-0.052867772971429916,0.052867772971429916,-0.4268281604858458,0.05260062950066035,0.10546840247209024,0.006586488146524825,0.001663319533027366
22,power,static,RV,mu,all_periods,,,,0.5709241668629896,0.08547108393987184,-0.013962645661925685,0.14105300823821343,0.9872870621927164,5.618911516536693,5.632874162198619,3.5339029137738875,3.5902067613069644
22,power,static,RV,mu,period_1,1.0,,,0.49444120322197116,0.07434523908135779,-0.022740140987021252,0.14858702329987783,0.9902279944701307,5.606431859062052,5.629172000049073,3.5036194524282664,3.5416152027599055
22,power,static,RV,mu,period_2,2.0,,,0.18053630844054117,0.03163637688508528,-0.021447919863281654,0.10799217310000493,0.987678676653335,5.570191943368358,5.59163986323164,1.1077059047862832,1.139695117500541
22,power,static,RV,mu,period_3,3.0,,,0.1683990607436331,0.02988101407280375,-0.010988343643622271,0.10215920266854431,0.9746169369137527,5.5747980190436826,5.585786362687305,0.742849228243278,0.7480563649215106
22,power,static,RV,mu,period_4,4.0,,,0.5060556209788186,0.07761024834172997,-0.0023342560894806857,0.1467083550549334,0.9881724076450616,5.623357802463304,5.625692058552786,3.234926765836076,3.2966911424964764
22,power,static,RV,mu,period_5,5.0,,,1.0335647170102462,0.12178889090206933,-0.012302567726222544,0.19981828706770655,0.9862725703138124,5.719777958746067,5.7320805264722905,6.157007558611363,6.258146227572376
22,power,static,RV,moment,diagonal_all,,,,0.05260504675751565,0.44263215288167973,-0.051918927923425305,0.051918927923425305,0.8268831621406385,0.06639214104056897,0.11831106896399428,0.014934226700189082,0.011262997541133852
22,power,static,RV,moment,diagonal_t1,1.0,,,0.05587832028306491,0.5297451303581738,-0.05571461099331914,0.05571461099331914,-0.4654897115630996,0.04975379147877112,0.10546840247209027,0.003238427168523618,0.0016633195330273643
22,power,static,RV,moment,diagonal_t2,2.0,,,0.046234560534684825,0.3704907046401499,-0.04568251980112619,0.04568251980112619,0.5801140483631488,0.07904988240882008,0.12473240220994626,0.008634908607336426,0.003881078910397184
22,power,static,RV,moment,diagonal_t3,3.0,,,0.053270530693435666,0.4059168110617185,-0.05263996013964298,0.05263996013964298,0.2696808504011827,0.07851377531625528,0.13115373545589823,0.008100876288881887,0.004620332036187123
22,power,static,RV,moment,diagonal_t4,4.0,,,0.052471078554732146,0.4204657001635733,-0.05164588369669926,0.05164588369669926,-0.17705961355278263,0.07308651851324702,0.12473240220994626,0.0077583033219991515,0.0038810789103971843
22,power,static,RV,moment,diagonal_t5,5.0,,,0.0546394539801843,0.5180002642313597,-0.053911664986338904,0.053911664986338904,-0.841480920275079,0.051556737485751354,0.10546840247209024,0.00744312520489911,0.001663319533027366
23,power,static,RV,mu,all_periods,,,,0.5724758262933095,0.08570337751073899,-0.02174574908015624,0.1443431881259316,0.987224723688111,5.611128413118463,5.632874162198619,3.549174510950842,3.5902067613069644
23,power,static,RV,mu,period_1,1.0,,,0.4975046141309606,0.07480586011162216,-0.008728946331019163,0.15717322539496661,0.9900889976128004,5.620443053718054,5.629172000049073,3.5003045943103306,3.5416152027599055
23,power,static,RV,mu,period_2,2.0,,,0.18540494077621517,0.032489534284927776,-0.026366703209733566,0.10996807089378029,0.9872360261146796,5.5652731600219045,5.59163986323164,1.1522225568356486,1.139695117500541
23,power,static,RV,mu,period_3,3.0,,,0.1742041733267791,0.03091108306502498,-0.02817259349418623,0.10173956667099181,0.9732521315900308,5.55761376919312,5.585786362687305,0.7237853136106853,0.7480563649215106
23,power,static,RV,mu,period_4,4.0,,,0.5069387646911244,0.07774568998093342,-0.015424475898412249,0.1494877554535221,0.9881245829825421,5.610267582654373,5.625692058552786,3.2699320978635984,3.2966911424964764
23,power,static,RV,mu,period_5,5.0,,,1.0341291119363092,0.12185539571879218,-0.030036026467430005,0.20334732221639717,0.9862646952574012,5.7020445000048605,5.7320805264722905,6.178495658967754,6.258146227572376
23,power,static,RV,moment,diagonal_all,,,,0.05149300081992779,0.43327511742980046,-0.05036236570084094,0.05036236570084094,0.7494183732120246,0.06794870326315332,0.11831106896399428,0.01615765988805212,0.011262997541133852
23,power,static,RV,moment,diagonal_t1,1.0,,,0.043584041719052065,0.41319126532500217,-0.04225601030677869,0.04225601030677869,-0.5791736460984084,0.06321239216531158,0.10546840247209027,0.009627196762508235,0.0016633195330273643
23,power,static,RV,moment,diagonal_t2,2.0,,,0.047709890629988344,0.3823129449786466,-0.047278337630349526,0.047278337630349526,0.8661365874249153,0.07745406457959675,0.12473240220994626,0.009463155899758623,0.003881078910397184
23,power,static,RV,moment,diagonal_t3,3.0,,,0.04651008161467503,0.3544027770231237,-0.04558944727672166,0.04558944727672166,0.8659646599619606,0.08556428817917662,0.13115373545589823,0.01291456633989828,0.004620332036187123
23,power,static,RV,moment,diagonal_t4,4.0,,,0.05862492922569968,0.46977825866894996,-0.057803308381775775,0.057803308381775775,-0.2459420223649057,0.06692909382817049,0.12473240220994626,0.00807366893045725,0.0038810789103971843
23,power,static,RV,moment,diagonal_t5,5.0,,,0.0590065529597338,0.559401820442949,-0.05888472490857905,0.05888472490857905,-0.09696682413650538,0.04658367756351121,0.10546840247209024,0.0032477960842412796,0.001663319533027366
24,power,static,RV,mu,all_periods,,,,0.5714233299234325,0.08554581191657182,0.018222620672198358,0.14424159396801492,0.9872682779720209,5.651096782870818,5.632874162198619,3.5527858961645657,3.5902067613069644
24,power,static,RV,mu,period_1,1.0,,,0.4931552090179423,0.07415187423649303,0.028259483093001345,0.15370165041325567,0.9902919619865866,5.657431483142075,5.629172000049073,3.514233699438263,3.5416152027599055
24,power,static,RV,mu,period_2,2.0,,,0.18796242304982405,0.032937696063484706,0.023040462508908177,0.11075141092687113,0.986722332139066,5.614680325740547,5.59163986323164,1.1476958171144502,1.139695117500541
24,power,static,RV,mu,period_3,3.0,,,0.1726939472890179,0.03064310600334673,0.00870864172622524,0.10848660239999583,0.9731859805709577,5.59449500441353,5.585786362687305,0.7398332478774828,0.7480563649215106
24,power,static,RV,mu,period_4,4.0,,,0.5060658331368147,0.07761181450972679,0.014672377320228506,0.14753830573773502,0.988158448672302,5.640364435873014,5.625692058552786,3.253264055672938,3.2966911424964764
24,power,static,RV,mu,period_5,5.0,,,1.0335208514320882,0.1217837220529158,0.016432138712628528,0.20073000036221691,0.9862757470046244,5.7485126651849185,5.7320805264722905,6.188629783800303,6.258146227572376
24,power,static,RV,moment,diagonal_all,,,,0.05057407428000233,0.425543037377059,-0.04986990150672963,0.04986990150672963,0.6873280604226368,0.06844116745726464,0.11831106896399428,0.009691675442722193,0.011262997541133852
24,power,static,RV,moment,diagonal_t1,1.0,,,0.046889511695694615,0.44452822418133753,-0.046002346435210534,0.046002346435210534,-0.061858459787156615,0.05946605603687972,0.10546840247209027,0.008822040095832193,0.0016633195330273643
24,power,static,RV,moment,diagonal_t2,2.0,,,0.047200725824435234,0.3782328623433673,-0.04701629451344733,0.04701629451344733,0.5228975909796537,0.07771610769649893,0.12473240220994626,0.004565602207484105,0.003881078910397184
24,power,static,RV,moment,diagonal_t3,3.0,,,0.058188707730152014,0.44339289235833074,-0.05799693742073255,0.05799693742073255,0.4721530754734306,0.07315679803516573,0.13115373545589823,0.004567389269835161,0.004620332036187123
24,power,static,RV,moment,diagonal_t4,4.0,,,0.05345335675408841,0.4283369752016295,-0.05291286718987847,0.05291286718987847,-0.2716098564703052,0.07181953502006777,0.12473240220994626,0.005544214308183581,0.0038810789103971843
24,power,static,RV,moment,diagonal_t5,5.0,,,0.04603219596539879,0.4364005848571233,-0.04542106197437928,0.04542106197437928,-0.1911603411710402,0.06004734049771098,0.10546840247209024,0.006977562670111757,0.001663319533027366
25,power,static,RV,mu,all_periods,,,,0.5697723554307249,0.08529865023094176,0.009013903432857412,0.1392668680757102,0.987330310092616,5.641888065631477,5.632874162198619,3.548495740690725,3.5902067613069644
25,power,static,RV,mu,period_1,1.0,,,0.4919806511105845,0.07397526519204367,0.013403149194409913,0.14384473198043232,0.9903366928951223,5.642575149243483,5.629172000049073,3.532333784480129,3.5416152027599055
25,power,static,RV,mu,period_2,2.0,,,0.18086283439014844,0.03169359583507803,0.0035834000421386446,0.10404097239350202,0.9873546140950936,5.595223263273778,5.59163986323164,1.1327610372269035,1.139695117500541
25,power,static,RV,mu,period_3,3.0,,,0.16749521214027213,0.029720633648367602,0.014119351062820041,0.10558440456111265,0.9755894321906977,5.599905713750125,5.585786362687305,0.7592746505181236,0.7480563649215106
25,power,static,RV,mu,period_4,4.0,,,0.5050958591139189,0.07746305630671273,-0.007861702669172976,0.14626379791543356,0.9881995149624357,5.617830355883612,5.625692058552786,3.2491853567858175,3.2966911424964764
25,power,static,RV,mu,period_5,5.0,,,1.0321191240116647,0.12161855113998621,0.021825319534091427,0.1966004335280705,0.9863126555447483,5.753905846006383,5.7320805264722905,6.168290666638555,6.258146227572376
25,power,static,RV,moment,diagonal_all,,,,0.04928053201286763,0.41465884595746905,-0.04861115930855413,0.04861115930855413,0.7463056972643497,0.06969990965544015,0.11831106896399428,0.011459437434994684,0.011262997541133852
25,power,static,RV,moment,diagonal_t1,1.0,,,0.0453499680812123,0.42993283676427513,-0.0449984419970881,0.0449984419970881,0.06799881048915961,0.060469960475002166,0.10546840247209027,0.005498824072091463,0.0016633195330273643
25,power,static,RV,moment,diagonal_t2,2.0,,,0.05206746199772268,0.41723140571194356,-0.05157437042008706,0.05157437042008706,0.7003830099175694,0.0731580317898592,0.12473240220994626,0.009308460180943319,0.003881078910397184
25,power,static,RV,moment,diagonal_t3,3.0,,,0.049316802205003445,0.37578974382703745,-0.04903577888579228,0.04903577888579228,0.4589853244029838,0.082117956570106,0.13115373545589823,0.005405344035767254,0.004620332036187123
25,power,static,RV,moment,diagonal_t4,4.0,,,0.05260587087177992,0.4215458293990539,-0.05176310823243164,0.05176310823243164,-0.13272066854318867,0.07296929397751462,0.12473240220994626,0.008038311053002822,0.0038810789103971843
25,power,static,RV,moment,diagonal_t5,5.0,,,0.046644285219084175,0.4422033953181721,-0.04568409700737155,0.04568409700737155,-0.012212675485658948,0.05978430546471871,0.10546840247209024,0.009247178257695075,0.001663319533027366
26,power,static,RV,mu,all_periods,,,,0.5698507226769902,0.08531038232054741,-0.003291217720921808,0.13827308870653668,0.9873241794433307,5.629582944477697,5.632874162198619,3.548933958947247,3.5902067613069644
26,power,static,RV,mu,period_1,1.0,,,0.49595938536865725,0.07457351620294257,-0.005232004338411167,0.15729984096418748,0.9901479664144578,5.6239399957106615,5.629172000049073,3.5026085504129245,3.5416152027599055
26,power,static,RV,mu,period_2,2.0,,,0.1748888933421034,0.030646749069916226,0.0011707978916680078,0.10173007874792013,0.9881877002995876,5.592810661123307,5.59163986323164,1.1351703505322506,1.139695117500541
26,power,static,RV,mu,period_3,3.0,,,0.16758564466367779,0.02973668014822687,-0.004010611746584761,0.09934871836877718,0.9747502427932949,5.581775750940721,5.585786362687305,0.7420789820245876,0.7480563649215106
26,power,static,RV,mu,period_4,4.0,,,0.5039541158706532,0.07728795504712993,-0.004604929721075738,0.14021406249476864,0.9882527948663139,5.62108712883171,5.625692058552786,3.2683090672482917,3.2966911424964764
26,power,static,RV,mu,period_5,5.0,,,1.0320042124562505,0.12160501067110661,-0.0037793406902053945,0.19277274295703,0.9863099610286394,5.728301185782084,5.7320805264722905,6.178330715215408,6.258146227572376
26,power,static,RV,moment,diagonal_all,,,,0.052932703726320696,0.4453891413922572,-0.05185068873182146,0.05185068873182146,0.564653666137438,0.0664603802321728,0.11831106896399428,0.011552744113483577,0.011262997541133852
26,power,static,RV,moment,diagonal_t1,1.0,,,0.03752257797757468,0.35572656553402704,-0.037129432598501974,0.037129432598501974,-0.1611529931932158,0.06833896987358828,0.10546840247209027,0.004894732436738348,0.0016633195330273643
26,power,static,RV,moment,diagonal_t2,2.0,,,0.056471303173136686,0.45252063959529454,-0.056399112532368186,0.056399112532368186,0.7031514959644771,0.06833328967757808,0.12473240220994626,0.003458905015614931,0.003881078910397184
26,power,static,RV,moment,diagonal_t3,3.0,,,0.05314930422606632,0.4049930759231664,-0.05259013152826842,0.05259013152826842,-0.5361397939077198,0.07856360392762986,0.13115373545589823,0.004149724109551532,0.004620332036187123
26,power,static,RV,moment,diagonal_t4,4.0,,,0.05682844390491842,0.4553825100195684,-0.05582912252545475,0.05582912252545475,-0.452379488173255,0.0689032796844915,0.12473240220994626,0.008274279290917038,0.0038810789103971843
26,power,static,RV,moment,diagonal_t5,5.0,,,0.057948969812821736,0.5493755791531704,-0.05730564447451398,0.05730564447451398,-0.8363440028716764,0.04816275799757627,0.10546840247209024,0.007171296634947941,0.001663319533027366
27,power,static,RV,mu,all_periods,,,,0.5702323416518288,0.0853675131784172,-0.013596198505502468,0.13711952842195205,0.9873133485287175,5.619277963693117,5.632874162198619,3.5464826329935595,3.5902067613069644
27,power,static,RV,mu,period_1,1.0,,,0.494013355835966,0.0742809070313676,-0.028204197828044147,0.14891178514369255,0.9902564047500831,5.600967802221029,5.629172000049073,3.511100858780776,3.5416152027599055
27,power,static,RV,mu,period_2,2.0,,,0.17221781450392012,0.03017868113641036,-0.009486631520745028,0.09185459986130562,0.9886021838924628,5.582153231710894,5.59163986323164,1.1380347204225458,1.139695117500541
27,power,static,RV,mu,period_3,3.0,,,0.16550134167653896,0.0293668379019836,-0.01786661407637302,0.09727790131424469,0.9763072411213335,5.567919748610932,5.585786362687305,0.7598153628798525,0.7480563649215106
27,power,static,RV,mu,period_4,4.0,,,0.5049457746363697,0.07744003888907729,-0.0008694474154004723,0.140890245770027,0.9882009957711128,5.624822611137384,5.625692058552786,3.253884248367262,3.2966911424964764
27,power,static,RV,mu,period_5,5.0,,,1.0342898609828692,0.12187433739488843,-0.011554101686949661,0.20666311002049034,0.9862499343239051,5.720526424785341,5.7320805264722905,6.171306815398368,6.258146227572376
27,power,static,RV,moment,diagonal_all,,,,0.05216157842809675,0.4389006983258013,-0.05154459024718638,0.05154459024718638,0.7582769473295649,0.06676647871680791,0.11831106896399428,0.011713800617894685,0.011262997541133852
27,power,static,RV,moment,diagonal_t1,1.0,,,0.05154025265167301,0.4886188010187653,-0.0509753239472734,0.0509753239472734,-0.4559511440550724,0.054493078524816864,0.10546840247209027,0.0067063593334413495,0.0016633195330273643
27,power,static,RV,moment,diagonal_t2,2.0,,,0.055286025993933445,0.443022675902367,-0.05511639377649241,0.05511639377649241,-0.05215689382216957,0.06961600843345386,0.12473240220994626,0.0017226748876106918,0.003881078910397184
27,power,static,RV,moment,diagonal_t3,3.0,,,0.05113983778219392,0.3896811163797874,-0.050709382369939826,0.050709382369939826,-0.05126188150163601,0.08044435308595844,0.13115373545589823,0.004511855686751096,0.004620332036187123
27,power,static,RV,moment,diagonal_t4,4.0,,,0.05406349337194468,0.43322617373325056,-0.05364608730716471,0.05364608730716471,0.7372023287548174,0.07108631490278154,0.12473240220994626,0.00903220054277251,0.0038810789103971843
27,power,static,RV,moment,diagonal_t5,5.0,,,0.04850839806657046,0.45987580741630835,-0.047275763835061484,0.047275763835061484,-0.5196142759614012,0.05819263863702877,0.10546840247209024,0.009908235685228082,0.001663319533027366
28,power,static,RV,mu,all_periods,,,,0.5700681251278348,0.08534292889013295,-0.0028074246201698714,0.13502318509769554,0.9873139206948476,5.630066737578449,5.632874162198619,3.5474192046947763,3.5902067613069644
28,power,static,RV,mu,period_1,1.0,,,0.4916736154836758,0.07392909865709417,-0.01739064929161377,0.14296135717425532,0.9903291073673033,5.61178135075746,5.629172000049073,3.5103411029692966,3.5416152027599055
28,power,static,RV,mu,period_2,2.0,,,0.18508110974809838,0.032432787580948495,0.002202119116908686,0.10604824770233652,0.9867440132514701,5.593841982348549,5.59163986323164,1.1310587387731281,1.139695117500541
28,power,static,RV,mu,period_3,3.0,,,0.16628166756426477,0.029505300246901338,-0.005125825453624468,0.09910085313614267,0.9753791712660898,5.580660537233681,5.585786362687305,0.7498246424279312,0.7480563649215106
28,power,static,RV,mu,period_4,4.0,,,0.507449875212813,0.07782407546441368,0.003317291545717222,0.1404151771303231,0.988082873880059,5.629009350098502,5.625692058552786,3.259159598036206,3.2966911424964764
28,power,static,RV,mu,period_5,5.0,,,1.0313754923712288,0.12153092617442977,0.0029599409817629868,0.18659029034542,0.9863262677078267,5.735040467454053,5.7320805264722905,6.174112089737658,6.258146227572376
28,power,static,RV,moment,diagonal_all,,,,0.05060120470407528,0.425771319619091,-0.0496058570514099,0.0496058570514099,0.6213703523329751,0.06870521191258436,0.11831106896399428,0.011674457984020389,0.011262997541133852
28,power,static,RV,moment,diagonal_t1,1.0,,,0.04249769374766959,0.402892323896572,-0.041500295123381395,0.041500295123381395,-0.19795225125678464,0.06396810734870888,0.10546840247209027,0.008677476157013768,0.0016633195330273643
28,power,static,RV,moment,diagonal_t2,2.0,,,0.045130179879153264,0.36164098783680987,-0.04488118759757113,0.04488118759757113,0.28867690413903285,0.07985121461237514,0.12473240220994626,0.004053739186487055,0.003881078910397184
28,power,static,RV,moment,diagonal_t3,3.0,,,0.05459922736980554,0.41604136418179516,-0.0543771957025225,0.0543771957025225,0.4174771644774939,0.07677653975337577,0.13115373545589823,0.004491955271158394,0.004620332036187123
28,power,static,RV,moment,diagonal_t4,4.0,,,0.056463485190049664,0.4524579918696695,-0.05566962077145359,0.05566962077145359,-0.7668675408519,0.06906278143849266,0.12473240220994626,0.006123941560318983,0.0038810789103971843
28,power,static,RV,moment,diagonal_t5,5.0,,,0.052824442150736686,0.500793346175812,-0.0516009860621209,0.0516009860621209,-0.7531603608925667,0.05386741640996935,0.10546840247209024,0.009997261103609626,0.001663319533027366
29,power,static,RV,mu,all_periods,,,,0.5711043286193905,0.08549805533379391,-0.0005886130201852353,0.1407505122855464,0.9872690112720823,5.632285549178435,5.632874162198619,3.5371097151755153,3.5902067613069644
29,power,static,RV,mu,period_1,1.0,,,0.49752366060926356,0.07480872398092323,-0.005504810253714794,0.15682865088676523,0.9900854445395377,5.623667189795358,5.629172000049073,3.510394477825315,3.5416152027599055
29,power,static,RV,mu,period_2,2.0,,,0.18142866538340796,0.03179274953280591,-0.0008253234730747385,0.10634056914841651,0.9873927052577124,5.590814539758565,5.59163986323164,1.1445822182417098,1.139695117500541
29,power,static,RV,mu,period_3,3.0,,,0.17359546442529997,0.03080307272832228,0.005103543051018473,0.10834647472376528,0.9727458819316385,5.590889905738324,5.585786362687305,0.7324459295737912,0.7480563649215106
29,power,static,RV,mu,period_4,4.0,,,0.5050783843746853,0.07746037632689351,-0.0008582931413182794,0.14382117762039334,0.9882366745432218,5.624833765411466,5.625692058552786,3.227651715900119,3.2966911424964764
29,power,static,RV,mu,period_5,5.0,,,1.032044116168781,0.12160971267845264,-0.0008581812838368492,0.1884156890483916,0.9863100445674939,5.731222345188453,5.7320805264722905,6.160781075810006,6.258146227572376
29,power,static,RV,moment,diagonal_all,,,,0.059444025775915794,0.5001770500543945,-0.058901951739778,0.058901951739778,0.7630810561068158,0.05940911722421627,0.11831106896399428,0.011935833485849184,0.011262997541133852
29,power,static,RV,moment,diagonal_t1,1.0,,,0.059855457357400416,0.5674497175258507,-0.059451309229085404,0.059451309229085404,-0.21977996142618028,0.04601709324300487,0.10546840247209027,0.0063860734097606914,0.0016633195330273643
29,power,static,RV,moment,diagonal_t2,2.0,,,0.05990110418309177,0.4800046121530196,-0.05984484045757409,0.05984484045757409,0.8230213961164125,0.06488756175237216,0.12473240220994626,0.004564453026872762,0.003881078910397184
29,power,static,RV,moment,diagonal_t3,3.0,,,0.05895634572880306,0.4492422271482436,-0.05877720401009051,0.05877720401009051,0.6264291241603129,0.07237653144580776,0.13115373545589823,0.005743969458412147,0.004620332036187123
29,power,static,RV,moment,diagonal_t4,4.0,,,0.06200934456054677,0.4968985428827853,-0.06108008458388011,0.06108008458388011,-0.7903341319588474,0.06365231762606616,0.12473240220994626,0.00735991979364611,0.0038810789103971843
29,power,static,RV,moment,diagonal_t5,5.0,,,0.0563571950144677,0.5342850226764668,-0.055356320418259886,0.055356320418259886,-0.9136834485656746,0.05011208205383038,0.10546840247209024,0.00903270338861686,0.001663319533027366
30,power,static,RV,mu,all_periods,,,,0.5713653537876627,0.08553713250964792,0.009852606860640196,0.13981744294626147,0.9872591804721207,5.6427267690592595,5.632874162198619,3.542035948216057,3.5902067613069644
30,power,static,RV,mu,period_1,1.0,,,0.4948614749323451,0.07440843203652268,0.018868471667721324,0.14901069314689455,0.9902277048385386,5.6480404717167945,5.629172000049073,3.482898477620331,3.5416152027599055
30,power,static,RV,mu,period_2,2.0,,,0.1906968402087532,0.03341686312161372,0.016126177377142434,0.11146381843536587,0.9860064997936573,5.607766040608782,5.59163986323164,1.12107721926568,1.139695117500541
30,power,static,RV,mu,period_3,3.0,,,0.17004897458047985,0.030173777573740294,0.01789261184698487,0.10067086202694996,0.9746637040413878,5.60367897453429,5.585786362687305,0.7535969113484858,0.7480563649215106
30,power,static,RV,mu,period_4,4.0,,,0.5051959313982632,0.0774784037003946,0.00774657879837492,0.1413429029878174,0.9881921922853817,5.63343863735116,5.625692058552786,3.262194491510624,3.2966911424964764
30,power,static,RV,mu,period_5,5.0,,,1.0329080745397696,0.1217115162037245,-0.011370805387022561,0.19659893813427953,0.9862869054684811,5.720709721085267,5.7320805264722905,6.174458139921841,6.258146227572376
30,power,static,RV,moment,diagonal_all,,,,0.052251089504692136,0.43965386713720456,-0.05152433013124744,0.05152433013124744,0.6996488483463669,0.06678673883274683,0.11831106896399428,0.01114530835666967,0.011262997541133852
30,power,static,RV,moment,diagonal_t1,1.0,,,0.049636674639729754,0.4705722459867693,-0.049426267390753266,0.049426267390753266,-0.1473272674350931,0.056042135081337006,0.10546840247209027,0.004013701002900258,0.0016633195330273643
30,power,static,RV,moment,diagonal_t2,2.0,,,0.05616964042180508,0.45010333003266356,-0.05584615753394216,0.05584615753394216,0.35513181082277523,0.06888624467600411,0.12473240220994626,0.0061816388594342865,0.003881078910397184
30,power,static,RV,moment,diagonal_t3,3.0,,,0.05110943660217336,0.3894494620319553,-0.050737282039730644,0.050737282039730644,0.8139519369410622,0.08041645341616763,0.13115373545589823,0.009301335537753311,0.004620332036187123
30,power,static,RV,moment,diagonal_t4,4.0,,,0.05807312076079931,0.4653564602432037,-0.05774750569582983,0.05774750569582983,0.3606596818129895,0.06698489651411643,0.12473240220994626,0.006360541331324667,0.0038810789103971843
30,power,static,RV,moment,diagonal_t5,5.0,,,0.04524811524297467,0.4289672378558574,-0.04386443799598132,0.04386443799598132,-0.3849880247394711,0.06160396447610894,0.10546840247209024,0.01035720703660196,0.001663319533027366
31,power,static,RV,mu,all_periods,,,,0.5727908061699044,0.08575053205951162,0.010861164189522795,0.14703081322509,0.9871964258962284,5.643735326388142,5.632874162198619,3.5485808156085104,3.5902067613069644
31,power,static,RV,mu,period_1,1.0,,,0.4976031247803535,0.07482067238400855,0.02977425197197317,0.15777136315304616,0.9901163768510661,5.658946252021047,5.629172000049073,3.509124522479966,3.5416152027599055
31,power,static,RV,mu,period_2,2.0,,,0.18338097978296466,0.03213486439422115,0.015191699909181703,0.11446845830583345,0.9870850163146611,5.606831563140822,5.59163986323164,1.1329619888774785,1.139695117500541
31,power,static,RV,mu,period_3,3.0,,,0.1856317855290936,0.0329388178963715,0.010511020473546814,0.11467216304484026,0.968839195369081,5.596297383160852,5.585786362687305,0.7289405114342906,0.7480563649215106
31,power,static,RV,mu,period_4,4.0,,,0.5085464249884519,0.07799224571463596,0.0011916776519925918,0.15337222976546944,0.988030469489109,5.626883736204778,5.625692058552786,3.2560993752277443,3.2966911424964764
31,power,static,RV,mu,period_5,5.0,,,1.0325359356745212,0.12166766565531252,-0.002362829059080315,0.19486985185626077,0.986296439301077,5.72971769741321,5.7320805264722905,6.182193240975802,6.258146227572376
31,power,static,RV,moment,diagonal_all,,,,0.05005726311518683,0.4211944576757608,-0.049202031756935216,0.049202031756935216,0.7310117659508752,0.06910903720705905,0.11831106896399428,0.013315032616456435,0.011262997541133852
31,power,static,RV,moment,diagonal_t1,1.0,,,0.044873498545737675,0.4254157465063169,-0.043948674033069665,0.043948674033069665,0.04970934681629633,0.06151972843902059,0.10546840247209027,0.008992515690995103,0.0016633195330273643
