N,assumption,option,experiment,dgp_name,rmse,nmse,mse,variance
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.07759005184373317,0.0011425162902807967,0.006020216145113201,5.269260662912395
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.1020397678147295,0.0019787146681132604,0.010412114215683905,5.262059448728927
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.06311819663666533,0.000756182772821074,0.003983906746664751,5.268444204040882
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.055756099717126646,0.0005908595511478858,0.00310874265566617,5.261390206228697
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.08126496464039751,0.0012539928069026595,0.006603994478005057,5.266373492457911
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.056669746556920315,0.0006094552524109078,0.003211460174825582,5.269394532447719
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.08797935289554647,0.0014705947715464864,0.007740366535919101,5.263425850330805
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.06609742497946708,0.000829985384068091,0.004368869588916279,5.263790992924114
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.06717062914053877,0.0008570196622939452,0.004511893419135797,5.26463232717324
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.09833075379639686,0.0018372937839290433,0.009668937142167615,5.26259721049654
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.06945851711516933,0.0009162374791892423,0.00482448559983827,5.265540549713539
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.05638817627384573,0.0006036830738505404,0.003179626423490298,5.267045841138671
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.07785718957106202,0.0011515051860299336,0.006061741967904289,5.26418989809631
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.049949438859454,0.0004738994939380609,0.0024949464423743334,5.264716409890122
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.10774774499488209,0.002202535840825232,0.011609576551482138,5.271004601283734
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.07459366077878873,0.0010567961128983593,0.0055642142283810056,5.265172875324685
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.08402505687315323,0.0013410333649676487,0.007060210182536636,5.264753560182268
12800,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.06811254555345642,0.0008810180640990697,0.004639318861771676,5.265861224441351
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.054114712662705455,0.0005560167160585275,0.0029284021265671744,5.2667519554554625
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.05081855512018924,0.0004903320593185135,0.002582525544503712,5.26689106988645
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.0845963410717934,0.001359089444538507,0.007156540922735198,5.265687958576763
25600,lagged,nonparametric,raw,lagged_shared_easy_linear_last_lag,0.11874156620920934,0.0026776747554593276,0.014099559545816044,5.265598264714345
