rep,setting,assumption,hypothesis,method,lag,source_t,pvalue,reject,stat,statistic
4,power,lagged,H0l,RC,4,,0.0033222591362126247,1,60.438286534269494,likelihood
4,power,lagged,H0l,TWFE,4,,0.1506694497740792,0,-2.8833910141872563,likelihood
5,power,lagged,H0l,RC,0,,0.8172757475083057,0,2.4855925709928792,likelihood
5,power,lagged,H0l,TWFE,0,,0.9506798685699893,0,-0.01235802394358601,likelihood
5,power,lagged,H0l,RC,1,,0.029900332225913623,1,9.616407191486424,likelihood
5,power,lagged,H0l,TWFE,1,,0.20638228548858148,0,-0.4424430992382888,likelihood
5,power,lagged,H0l,RC,2,,0.013289036544850499,1,16.508623337135422,likelihood
5,power,lagged,H0l,TWFE,2,,0.7436391973465053,0,-0.18027032537643972,likelihood
5,power,lagged,H0l,RC,3,,0.1760797342192691,0,-34290.283761738705,likelihood
5,power,lagged,H0l,TWFE,3,,0.826228290224973,0,0.19115420683913964,likelihood
5,power,lagged,H0l,RC,4,,0.6810631229235881,0,1301.087480225079,likelihood
5,power,lagged,H0l,TWFE,4,,0.8411276747352249,0,-0.21884137919884172,likelihood
6,power,lagged,H0l,RC,0,,0.3687707641196013,0,4.362044414040923,likelihood
6,power,lagged,H0l,TWFE,0,,0.01733994714856484,1,-0.7907350708787806,likelihood
6,power,lagged,H0l,RC,1,,0.0033222591362126247,1,7.092529961034811,likelihood
6,power,lagged,H0l,TWFE,1,,0.03328174784286845,1,-1.3824379238798263,likelihood
6,power,lagged,H0l,RC,2,,0.17940199335548174,0,-28.561440667009474,likelihood
6,power,lagged,H0l,TWFE,2,,0.05901526184074699,1,-1.8669565218892938,likelihood
6,power,lagged,H0l,RC,3,,0.009966777408637873,1,18.771727524601097,likelihood
6,power,lagged,H0l,TWFE,3,,0.050223462805030636,1,-2.6010139111128416,likelihood
6,power,lagged,H0l,RC,4,,0.0033222591362126247,1,44.829860984986894,likelihood
6,power,lagged,H0l,TWFE,4,,0.3284663648286873,0,-1.9478050807717402,likelihood
7,power,lagged,H0l,RC,0,,0.12624584717607973,0,3.564134464823938,likelihood
7,power,lagged,H0l,TWFE,0,,0.31875506476697313,0,-0.3771908054535624,likelihood
7,power,lagged,H0l,RC,1,,0.0033222591362126247,1,15.654442672906104,likelihood
7,power,lagged,H0l,TWFE,1,,0.24906910909819843,0,-0.8549842745716102,likelihood
7,power,lagged,H0l,RC,2,,0.0033222591362126247,1,19.647998671638877,likelihood
7,power,lagged,H0l,TWFE,2,,0.4527584098451868,0,-0.8582804672422691,likelihood
7,power,lagged,H0l,RC,3,,0.0033222591362126247,1,21.918178822722147,likelihood
7,power,lagged,H0l,TWFE,3,,0.5358597187226202,0,-0.9882175519042167,likelihood
7,power,lagged,H0l,RC,4,,0.0033222591362126247,1,89.64599498127603,likelihood
7,power,lagged,H0l,TWFE,4,,0.3565552501956252,0,-1.7628858831530327,likelihood
8,power,lagged,H0l,RC,0,,0.006644518272425249,1,9.212269877254165,likelihood
8,power,lagged,H0l,TWFE,0,,0.0467648286079471,1,-0.841136829204549,likelihood
8,power,lagged,H0l,RC,1,,0.0033222591362126247,1,15.087536788656028,likelihood
8,power,lagged,H0l,TWFE,1,,0.04763246108105126,1,-1.6368185969032893,likelihood
8,power,lagged,H0l,RC,2,,0.03986710963455149,1,-1.7525975397858815,likelihood
8,power,lagged,H0l,TWFE,2,,0.10008265322624077,0,-2.0659752273979364,likelihood
8,power,lagged,H0l,RC,3,,0.016611295681063124,1,5.862248085038837,likelihood
8,power,lagged,H0l,TWFE,3,,0.18902243009035882,0,-2.2969395259192993,likelihood
8,power,lagged,H0l,RC,4,,0.2425249169435216,0,22.540402901995417,likelihood
8,power,lagged,H0l,TWFE,4,,0.4304431759518266,0,-1.9963627366704477,likelihood
9,power,lagged,H0l,RC,0,,0.006644518272425249,1,7.6642853567588505,likelihood
9,power,lagged,H0l,TWFE,0,,0.18398175589496327,0,-0.4939049558463463,likelihood
9,power,lagged,H0l,RC,1,,0.0033222591362126247,1,9.055681705699499,likelihood
