rep,setting,assumption,method,lag,source_t,tau_rmse,tau_bias,mean_tau_hat,mean_tau_true,mean_abs_tau_hat,mean_abs_tau_true,tau_hat_sd,tau_true_sd,sign_alignment,cosine_alignment,n_time_comparisons,treated_count_min,control_count_min,eligible_count_min,treated_count_mean,control_count_mean,eligible_count_mean
43,power,lagged,RC,2,,1.886288423399176,1.2295179292455591,-0.1704820707544408,-1.4,1.197057341838742,1.4,1.2769320548947336,0.8082887214850891,0.562,0.17163005351177787,3,50,50,150,83.33333333333333,150.0,233.33333333333334
43,power,lagged,RC,3,,2.421374676928854,1.566697889843368,-0.23330211015663208,-1.8,1.4632099048678566,1.8026311999999998,1.5840708740302165,1.096963264872621,0.572,0.1694732157104256,2,50,50,150,75.0,100.0,175.0
43,power,lagged,RC,4,,2.947977581870116,1.9385433939076426,-0.26145660609235744,-2.2,1.7998679891685314,2.2083328,1.8918752587301817,1.3856378082601528,0.58,0.17288581760626975,1,50,50,100,50.0,50.0,100.0
44,power,lagged,RC,0,,0.6824914190623882,0.5688766379661333,-0.0311233620338666,-0.6,0.26966106864375955,0.6,0.30004904841241714,0.2309396347100255,0.562,0.09935231019465411,5,50,50,150,90.0,250.0,340.0
44,power,lagged,RC,1,,1.2930832877064387,0.9006305304037001,-0.09936946959629979,-1.0,0.7310513720955399,1.0,0.7954736307295673,0.5196141780975573,0.562,0.1331534821721745,4,50,50,150,87.5,200.0,287.5
44,power,lagged,RC,2,,1.9546310322865783,1.2233827345285218,-0.17661726547147827,-1.4,1.2724331407037457,1.4,1.344044460697558,0.8082887214850891,0.562,0.14383212737239545,3,50,50,150,83.33333333333333,150.0,233.33333333333334
44,power,lagged,RC,3,,2.4493356780327376,1.6152121025926303,-0.18478789740736984,-1.8,1.472483966775541,1.8026311999999998,1.5438807864222408,1.096963264872621,0.564,0.13146755022173362,2,50,50,150,75.0,100.0,175.0
44,power,lagged,RC,4,,2.9864124781803256,1.9480741638610815,-0.25192583613891883,-2.2,1.6640068281979543,2.2083328,1.8826157073865837,1.3856378082601528,0.56,0.1467107419941843,1,50,50,100,50.0,50.0,100.0
45,power,lagged,RC,0,,0.6523941034551425,0.5751537649801971,-0.02484623501980284,-0.6,0.17973085953904813,0.6,0.22569998791670579,0.2309396347100255,0.524,0.1345133087692842,5,50,50,150,90.0,250.0,340.0
45,power,lagged,RC,1,,1.2843865043682954,0.8786946725199888,-0.12130532748001126,-1.0,0.7358382603705,1.0,0.8558795851716057,0.5196141780975573,0.558,0.18867159509257117,4,50,50,150,87.5,200.0,287.5
45,power,lagged,RC,2,,1.7461682445321323,1.2356241180447978,-0.16437588195520217,-1.4,0.9635582596048506,1.4,1.0435038658828646,0.8082887214850891,0.558,0.19914024786397438,3,50,50,150,83.33333333333333,150.0,233.33333333333334
45,power,lagged,RC,3,,2.382669802094299,1.5582530593274522,-0.24174694067254796,-1.8,1.4384233460673208,1.8026311999999998,1.5691546988863112,1.096963264872621,0.556,0.19226552082078896,2,50,50,150,75.0,100.0,175.0
45,power,lagged,RC,4,,2.7683200816435747,2.013349711905766,-0.18665028809423398,-2.2,1.4214482252065581,2.2083328,1.4951395803341352,1.3856378082601528,0.556,0.17443070618569056,1,50,50,100,50.0,50.0,100.0
46,power,lagged,RC,0,,0.7019962247163164,0.5561643624957442,-0.043835637504255766,-0.6,0.3291594179964966,0.6,0.3812641083819332,0.2309396347100255,0.536,0.13743241625590705,5,50,50,150,90.0,250.0,340.0
46,power,lagged,RC,1,,1.2563789715251998,0.900298251213667,-0.09970174878633288,-1.0,0.6531070809587645,1.0,0.7720287302915517,0.5196141780975573,0.544,0.16955099818300914,4,50,50,150,87.5,200.0,287.5
46,power,lagged,RC,2,,2.171644956021689,1.3407639032506813,-0.05923609674931855,-1.4,1.4416834676327699,1.4,1.5815942336365543,0.8082887214850891,0.536,0.07860615227214297,3,50,50,150,83.33333333333333,150.0,233.33333333333334
46,power,lagged,RC,3,,2.3395681463690323,1.6583532768899785,-0.1416467231100217,-1.8,1.2787538495568598,1.8026311999999998,1.3701476573525029,1.096963264872621,0.542,0.14932001088714106,2,50,50,150,75.0,100.0,175.0
46,power,lagged,RC,4,,2.9224411113471858,2.0408700300089997,-0.1591299699910007,-2.2,1.613513495514303,2.2083328,1.716568599391998,1.3856378082601528,0.546,0.13288753394153457,1,50,50,100,50.0,50.0,100.0
47,power,lagged,RC,0,,0.6609236066137758,0.551616731406843,-0.04838326859315697,-0.6,0.2800167710852444,0.6,0.3012381942709208,0.2309396347100255,0.566,0.17741035632782978,5,50,50,150,90.0,250.0,340.0
47,power,lagged,RC,1,,1.274743339681529,0.8661390709092168,-0.13386092909078318,-1.0,0.7392522021537927,1.0,0.8270136299907468,0.5196141780975573,0.58,0.18371408554712254,4,50,50,150,87.5,200.0,287.5
47,power,lagged,RC,2,,1.8910213008214969,1.205651011417943,-0.19434898858205696,-1.4,1.2531181876261204,1.4,1.269722660843677,0.8082887214850891,0.58,0.16550245052697451,3,50,50,150,83.33333333333333,150.0,233.33333333333334
47,power,lagged,RC,3,,2.3924208155638693,1.5301697504963172,-0.2698302495036829,-1.8,1.4405506427502401,1.8026311999999998,1.5858167492128394,1.096963264872621,0.582,0.19276667955005206,2,50,50,150,75.0,100.0,175.0
47,power,lagged,RC,4,,2.8642533609939416,1.9169101601787417,-0.2830898398212583,-2.2,1.6691912704785257,2.2083328,1.746574659814297,1.3856378082601528,0.59,0.18332368912585212,1,50,50,100,50.0,50.0,100.0
48,power,lagged,RC,0,,0.6632888448453257,0.5842077713593724,-0.01579222864062762,-0.6,0.14940749928708877,0.6,0.22982265510775635,0.2309396347100255,0.528,0.0892917425161693,5,50,50,150,90.0,250.0,340.0
48,power,lagged,RC,1,,1.379750008697557,0.8545176464709976,-0.1454823535290024,-1.0,0.8180270306856926,1.0,0.9875120714472634,0.5196141780975573,0.556,0.1611877200386325,4,50,50,150,87.5,200.0,287.5
48,power,lagged,RC,2,,2.049747005096613,1.2733030456451142,-0.12669695435488565,-1.4,1.37268717404927,1.4,1.4411698802083563,0.8082887214850891,0.556,0.10794018211753506,3,50,50,150,83.33333333333333,150.0,233.33333333333334
48,power,lagged,RC,3,,2.405432053551782,1.6035335229588719,-0.1964664770411282,-1.8,1.3923865374803734,1.8026311999999998,1.5038892871620642,1.096963264872621,0.546,0.1497501466748454,2,50,50,150,75.0,100.0,175.0
48,power,lagged,RC,4,,2.917286798573045,1.9687503981616823,-0.2312496018383178,-2.2,1.6598912350488508,2.2083328,1.7505233241680391,1.3856378082601528,0.546,0.14890743261011266,1,50,50,100,50.0,50.0,100.0
49,power,lagged,RC,0,,0.65212747642844,0.5332861457531576,-0.06671385424684248,-0.6,0.2921230528263807,0.6,0.32867969331814206,0.2309396347100255,0.6,0.23315036696826227,5,50,50,150,90.0,250.0,340.0
49,power,lagged,RC,1,,1.2307210564918443,0.8779382367444161,-0.12206176325558393,-1.0,0.6919565698910305,1.0,0.7631233986537687,0.5196141780975573,0.57,0.2024169131865431,4,50,50,150,87.5,200.0,287.5
49,power,lagged,RC,2,,1.7989432953952373,1.1645455785505379,-0.23545442144946208,-1.4,1.075794900973423,1.4,1.2319999964692947,0.8082887214850891,0.6,0.2343564959883396,3,50,50,150,83.33333333333333,150.0,233.33333333333334
49,power,lagged,RC,3,,17.386639934342856,0.06542120613557774,-1.7345787938644224,-1.8,4.685774309384064,1.8026311999999998,17.264014340676233,1.096963264872621,0.576,0.043787947137759665,2,50,50,150,75.0,100.0,175.0
49,power,lagged,RC,4,,4.732661280937664,1.5665466016647718,-0.6334533983352283,-2.2,2.447171980428481,2.2083328,4.228992306336557,1.3856378082601528,0.576,0.11906544964176183,1,50,50,100,50.0,50.0,100.0
50,power,lagged,RC,0,,0.6779131435156047,0.5610147914200907,-0.0389852085799093,-0.6,0.3131598199092514,0.6,0.3244423076151218,0.2309396347100255,0.556,0.1441054497894656,5,50,50,150,90.0,250.0,340.0
50,power,lagged,RC,1,,1.3232120684380333,0.8357498018915771,-0.1642501981084228,-1.0,0.8625067741963153,1.0,0.9570605444734764,0.5196141780975573,0.57,0.21111359899941542,4,50,50,150,87.5,200.0,287.5
50,power,lagged,RC,2,,1.7730562280080888,1.2246159962237662,-0.17538400377623364,-1.4,1.0636543604326891,1.4,1.1043881857152273,0.8082887214850891,0.57,0.19915733189294885,3,50,50,150,83.33333333333333,150.0,233.33333333333334
50,power,lagged,RC,3,,2.3394730671418396,1.556823986512688,-0.243176013487312,-1.8,1.434657751391963,1.8026311999999998,1.506217838437784,1.096963264872621,0.58,0.2018004654193121,2,50,50,150,75.0,100.0,175.0
50,power,lagged,RC,4,,2.732113292053928,1.9324902982788852,-0.2675097017211152,-2.2,1.4527070366846344,2.2083328,1.5266440111464503,1.3856378082601528,0.576,0.21065239149879164,1,50,50,100,50.0,50.0,100.0
51,power,lagged,RC,0,,0.6376568667673536,0.5060929929614708,-0.0939070070385292,-0.6,0.3402394330851112,0.6,0.36175917507700683,0.2309396347100255,0.614,0.304667239175639,5,50,50,150,90.0,250.0,340.0
51,power,lagged,RC,1,,1.159827599950863,0.8007737663120258,-0.19922623368797418,-1.0,0.7125124852435217,1.0,0.7421661541033185,0.5196141780975573,0.614,0.29752149285350427,4,50,50,150,87.5,200.0,287.5
51,power,lagged,RC,2,,1.672912171569487,1.0352933764807157,-0.36470662351928423,-1.4,1.1388914712836562,1.4,1.253405782247341,0.8082887214850891,0.614,0.3598442787618699,3,50,50,150,83.33333333333333,150.0,233.33333333333334
51,power,lagged,RC,3,,2.177664854532367,1.4270046269936179,-0.37299537300638214,-1.8,1.4773252718080938,1.8026311999999998,1.462632250336813,1.096963264872621,0.616,0.3110710179016537,2,50,50,150,75.0,100.0,175.0
51,power,lagged,RC,4,,2.6152561718187366,1.6760307225021212,-0.5239692774978792,-2.2,1.7359618183758934,2.2083328,1.8031524296146302,1.3856378082601528,0.616,0.3529543941697594,1,50,50,100,50.0,50.0,100.0
52,power,lagged,RC,0,,0.6549147939909217,0.5507266956116419,-0.04927330438835816,-0.6,0.2469878688360925,0.6,0.3231095047771151,0.2309396347100255,0.552,0.21711926014751237,5,50,50,150,90.0,250.0,340.0
52,power,lagged,RC,1,,1.420978857874597,0.8708183798683952,-0.12918162013160497,-1.0,1.009501768662879,1.0,1.0446138611606215,0.5196141780975573,0.57,0.15120887932991867,4,50,50,150,87.5,200.0,287.5
52,power,lagged,RC,2,,1.8794206906991746,1.1651451451347854,-0.23485485486521449,-1.4,1.2813628548925948,1.4,1.3632328090448502,0.8082887214850891,0.57,0.22239771240398826,3,50,50,150,83.33333333333333,150.0,233.33333333333334
52,power,lagged,RC,3,,2.172205950321158,1.5859456734486852,-0.2140543265513146,-1.8,1.1089608600609293,1.8026311999999998,1.1976002991650025,1.096963264872621,0.568,0.23492642378987083,2,50,50,150,75.0,100.0,175.0
52,power,lagged,RC,4,,2.833850036668253,1.893493265500816,-0.3065067344991843,-2.2,1.7118242321789525,2.2083328,1.8157758506511579,1.3856378082601528,0.556,0.22142458363952802,1,50,50,100,50.0,50.0,100.0
53,power,lagged,RC,0,,0.6833214825169456,0.5804348762815539,-0.01956512371844616,-0.6,0.2833041057218136,0.6,0.3065160916185229,0.2309396347100255,0.544,0.10315785727197645,5,50,50,150,90.0,250.0,340.0
53,power,lagged,RC,1,,1.3714042051982243,0.8296442467721592,-0.17035575322784074,-1.0,0.8868808980557485,1.0,1.0013545280159633,0.5196141780975573,0.572,0.18388562019893162,4,50,50,150,87.5,200.0,287.5
53,power,lagged,RC,2,,1.8147278861279856,1.2400857676841706,-0.1599142323158293,-1.4,1.0554708141415592,1.4,1.1519984070714393,0.8082887214850891,0.544,0.1789124754781782,3,50,50,150,83.33333333333333,150.0,233.33333333333334
53,power,lagged,RC,3,,2.4443244525631678,1.6176481331389587,-0.18235186686104146,-1.8,1.4947553799147193,1.8026311999999998,1.6205862081792601,1.096963264872621,0.55,0.16408979958975875,2,50,50,150,75.0,100.0,175.0
53,power,lagged,RC,4,,2.847634564278064,1.9641187482129028,-0.23588125178709743,-2.2,1.556867530743732,2.2083328,1.695501543756329,1.3856378082601528,0.554,0.17764782415154887,1,50,50,100,50.0,50.0,100.0
54,power,lagged,RC,0,,0.719617197837688,0.5693293165218438,-0.030670683478156196,-0.6,0.3792152712354708,0.6,0.3938326407932948,0.2309396347100255,0.542,0.10144888469114152,5,50,50,150,90.0,250.0,340.0
54,power,lagged,RC,1,,1.364658605901536,0.8301871365976485,-0.16981286340235152,-1.0,0.9370458600793368,1.0,1.0089128254273896,0.5196141780975573,0.558,0.19707526606733836,4,50,50,150,87.5,200.0,287.5
54,power,lagged,RC,2,,1.8157146186636233,1.2258541893123147,-0.17414581068768506,-1.4,1.1098587961908617,1.4,1.1740873277696975,0.8082887214850891,0.558,0.18900615147265032,3,50,50,150,83.33333333333333,150.0,233.33333333333334
54,power,lagged,RC,3,,2.3659030039872233,1.5710930845074078,-0.22890691549259215,-1.8,1.451644349875153,1.8026311999999998,1.526020439411188,1.096963264872621,0.556,0.18860661175200827,2,50,50,150,75.0,100.0,175.0
54,power,lagged,RC,4,,2.881416902504229,1.9147278172835427,-0.2852721827164574,-2.2,1.7003431045050001,2.2083328,1.8191540375775126,1.3856378082601528,0.564,0.19301218727350808,1,50,50,100,50.0,50.0,100.0
55,power,lagged,RC,0,,0.6986350883619135,0.5518102831385935,-0.048189716861406495,-0.6,0.3379909538618551,0.6,0.38454989647025556,0.2309396347100255,0.558,0.15139189545628712,5,50,50,150,90.0,250.0,340.0
55,power,lagged,RC,1,,1.287127209515709,0.8486076870587776,-0.15139231294122243,-1.0,0.8051596533172717,1.0,0.8991149022842627,0.5196141780975573,0.558,0.21636189538550196,4,50,50,150,87.5,200.0,287.5
55,power,lagged,RC,2,,1.8369640240140768,1.2244947189871527,-0.17550528101284715,-1.4,1.1817257699351393,1.4,1.2334759814348772,0.8082887214850891,0.558,0.19640548479448744,3,50,50,150,83.33333333333333,150.0,233.33333333333334
55,power,lagged,RC,3,,2.3028562593766546,1.5654937306208372,-0.23450626937916294,-1.8,1.3364308055718048,1.8026311999999998,1.4456606625797972,1.096963264872621,0.552,0.20813712100173506,2,50,50,150,75.0,100.0,175.0
55,power,lagged,RC,4,,2.8720170468602615,1.944892093991462,-0.25510790600853817,-2.2,1.7104950509173071,2.2083328,1.8089562822688716,1.3856378082601528,0.548,0.19462968916407905,1,50,50,100,50.0,50.0,100.0
56,power,lagged,RC,0,,0.6387447757193483,0.5577218506761853,-0.042278149323814546,-0.6,0.20824817832344109,0.6,0.2382128323347498,0.2309396347100255,0.556,0.20531663359894087,5,50,50,150,90.0,250.0,340.0
56,power,lagged,RC,1,,1.3901601637072647,0.8521558907542771,-0.1478441092457228,-1.0,0.9257264689377608,1.0,1.0018278775212515,0.5196141780975573,0.574,0.15902607621959108,4,50,50,150,87.5,200.0,287.5
56,power,lagged,RC,2,,1.872931877675206,1.2160149787603565,-0.1839850212396434,-1.4,1.2003577215098267,1.4,1.2301049642089852,0.8082887214850891,0.574,0.16224974728816507,3,50,50,150,83.33333333333333,150.0,233.33333333333334
56,power,lagged,RC,3,,2.3020323551844264,1.5751076499875052,-0.22489235001249483,-1.8,1.2168466280312091,1.8026311999999998,1.362368936702549,1.096963264872621,0.576,0.18047661671778129,2,50,50,150,75.0,100.0,175.0
56,power,lagged,RC,4,,2.9839891986520426,1.8803340275610905,-0.31966597243890954,-2.2,1.9024209697132346,2.2083328,1.9442600532812355,1.3856378082601528,0.58,0.1696421494566663,1,50,50,100,50.0,50.0,100.0
57,power,lagged,RC,0,,0.6497031477550541,0.5753998870358056,-0.024600112964194416,-0.6,0.19741199227224177,0.6,0.22642802301631845,0.2309396347100255,0.542,0.14714852359782205,5,50,50,150,90.0,250.0,340.0
57,power,lagged,RC,1,,1.276714964191286,0.8886844609057362,-0.11131553909426391,-1.0,0.766065146912681,1.0,0.8413304637570248,0.5196141780975573,0.542,0.18832510967068827,4,50,50,150,87.5,200.0,287.5
57,power,lagged,RC,2,,1.8365106800251463,1.2313843115224485,-0.16861568847755132,-1.4,1.0941293839139752,1.4,1.2258923720660941,0.8082887214850891,0.542,0.1929109660805598,3,50,50,150,83.33333333333333,150.0,233.33333333333334
57,power,lagged,RC,3,,2.405167100873899,1.6473371393746101,-0.15266286062538983,-1.8,1.485765174337877,1.8026311999999998,1.5358596138625904,1.096963264872621,0.54,0.1599346368457557,2,50,50,150,75.0,100.0,175.0
57,power,lagged,RC,4,,2.912449090061374,1.9366463883540928,-0.26335361164590754,-2.2,1.7970961966247514,2.2083328,1.9022262991422274,1.3856378082601528,0.54,0.19682243120941337,1,50,50,100,50.0,50.0,100.0
58,power,lagged,RC,0,,0.6721500588826035,0.5466258516958403,-0.05337414830415961,-0.6,0.3088518194945274,0.6,0.3432001540529303,0.2309396347100255,0.576,0.18401898726383986,5,50,50,150,90.0,250.0,340.0
58,power,lagged,RC,1,,1.2325406025281875,0.8105545569640328,-0.18944544303596722,-1.0,0.7330360438255673,1.0,0.8791909590889669,0.5196141780975573,0.576,0.2761163672941491,4,50,50,150,87.5,200.0,287.5
58,power,lagged,RC,2,,1.7761576812021034,1.1582138911015267,-0.24178610889847285,-1.4,1.2029501128273372,1.4,1.2417547132561924,0.8082887214850891,0.576,0.2589145589636949,3,50,50,150,83.33333333333333,150.0,233.33333333333334
58,power,lagged,RC,3,,2.197372853356873,1.5370407110376718,-0.2629592889623282,-1.8,1.2665482198741045,1.8026311999999998,1.3478773707205027,1.096963264872621,0.586,0.25922532837394496,2,50,50,150,75.0,100.0,175.0
58,power,lagged,RC,4,,2.6710251840069827,1.8398890863140844,-0.36011091368591575,-2.2,1.5027659149041555,2.2083328,1.6816655989351572,1.3856378082601528,0.588,0.28886538300433523,1,50,50,100,50.0,50.0,100.0
59,power,lagged,RC,0,,0.6811055699414056,0.5652714141170605,-0.03472858588293943,-0.6,0.27182755016933563,0.6,0.3148269091676541,0.2309396347100255,0.536,0.12215691222910767,5,50,50,150,90.0,250.0,340.0
59,power,lagged,RC,1,,1.3328552022094344,0.8540431058265615,-0.14595689417343852,-1.0,0.8066960613959375,1.0,0.9382783975786767,0.5196141780975573,0.564,0.18463914810760929,4,50,50,150,87.5,200.0,287.5
59,power,lagged,RC,2,,1.785318741738709,1.248476214224459,-0.15152378577554113,-1.4,1.0237898245084194,1.4,1.0714504859115836,0.8082887214850891,0.564,0.1706186588113616,3,50,50,150,83.33333333333333,150.0,233.33333333333334
59,power,lagged,RC,3,,2.3355900342756333,1.5978941087845566,-0.20210589121544342,-1.8,1.3375298039922134,1.8026311999999998,1.4241612219290856,1.096963264872621,0.566,0.1743726634802302,2,50,50,150,75.0,100.0,175.0
59,power,lagged,RC,4,,2.871942210652429,1.9261256056106748,-0.2738743943893254,-2.2,1.609147694614922,2.2083328,1.7822562277401075,1.3856378082601528,0.57,0.18806404107228944,1,50,50,100,50.0,50.0,100.0
60,power,lagged,RC,0,,0.6318068187712609,0.5617043837605461,-0.03829561623945378,-0.6,0.18426253895513542,0.6,0.21354279081825941,0.2309396347100255,0.57,0.21946082012990445,5,50,50,150,90.0,250.0,340.0
60,power,lagged,RC,1,,1.3628295955843448,0.8895767584068321,-0.11042324159316791,-1.0,0.8514839643479706,1.0,0.9589898817602476,0.5196141780975573,0.552,0.1583600126197203,4,50,50,150,87.5,200.0,287.5
60,power,lagged,RC,2,,2.0769137116663243,1.2438236887322118,-0.15617631126778803,-1.4,1.4207316486143564,1.4,1.5736627740221285,0.8082887214850891,0.552,0.15657766607898765,3,50,50,150,83.33333333333333,150.0,233.33333333333334
60,power,lagged,RC,3,,2.3830622848423877,1.650145380625876,-0.14985461937412392,-1.8,1.2909410919278217,1.8026311999999998,1.4880874809921918,1.096963264872621,0.558,0.15878833646586826,2,50,50,150,75.0,100.0,175.0
60,power,lagged,RC,4,,2.7547239293939327,1.9402737622862012,-0.2597262377137989,-2.2,1.4723812981297735,2.2083328,1.6450542797464407,1.3856378082601528,0.566,0.22460694641149734,1,50,50,100,50.0,50.0,100.0
61,power,lagged,RC,0,,0.702727313568196,0.5588133859373982,-0.04118661406260176,-0.6,0.302536051246051,0.6,0.36648350588955225,0.2309396347100255,0.552,0.11706904830111177,5,50,50,150,90.0,250.0,340.0
61,power,lagged,RC,1,,1.2992741519762616,0.9322115897234071,-0.06778841027659291,-1.0,0.6501587193180207,1.0,0.7604931162808921,0.5196141780975573,0.558,0.09578387831394727,4,50,50,150,87.5,200.0,287.5
61,power,lagged,RC,2,,1.9124408176614776,1.2430402046907627,-0.15695979530923726,-1.4,1.0872106752150212,1.4,1.2509633460451337,0.8082887214850891,0.558,0.1338099579972845,3,50,50,150,83.33333333333333,150.0,233.33333333333334
61,power,lagged,RC,3,,2.3307078086426434,1.6497036846479927,-0.1502963153520072,-1.8,1.1342963402159003,1.8026311999999998,1.2816143113820107,1.096963264872621,0.552,0.1243088814616983,2,50,50,150,75.0,100.0,175.0
61,power,lagged,RC,4,,87.88697180187437,0.5896790431579179,-1.6103209568420807,-2.2,35.14897760562406,2.2083328,87.84767296766356,1.3856378082601528,0.556,0.005355751217731917,1,50,50,100,50.0,50.0,100.0
62,power,lagged,RC,0,,0.7082510321218741,0.5840241455964896,-0.01597585440351044,-0.6,0.28331407268283443,0.6,0.3359670865520047,0.2309396347100255,0.556,0.057442262635940704,5,50,50,150,90.0,250.0,340.0
62,power,lagged,RC,1,,1.2863743910091958,0.7845930804928742,-0.21540691950712568,-1.0,0.8461390849840645,1.0,0.9825375277551696,0.5196141780975573,0.58,0.27657098803947344,4,50,50,150,87.5,200.0,287.5
62,power,lagged,RC,2,,1.6594934019958238,1.1875914674332098,-0.2124085325667902,-1.4,0.9028679013052531,1.4,0.9996957644197619,0.8082887214850891,0.58,0.27355669887756,3,50,50,150,83.33333333333333,150.0,233.33333333333334
62,power,lagged,RC,3,,2.2526248796242725,1.5027311698847698,-0.2972688301152302,-1.8,1.4234796828714562,1.8026311999999998,1.4715416358009075,1.096963264872621,0.582,0.2564048725063549,2,50,50,150,75.0,100.0,175.0
62,power,lagged,RC,4,,2.7547534254136483,1.8129752448627274,-0.38702475513727286,-2.2,1.7548085071771935,2.2083328,1.8098961855726938,1.3856378082601528,0.598,0.26982302553316684,1,50,50,100,50.0,50.0,100.0
63,power,lagged,RC,0,,0.6530238470407037,0.5575040160472545,-0.04249598395274559,-0.6,0.21300318615114128,0.6,0.28463889746210796,0.2309396347100255,0.564,0.18840163828123466,5,50,50,150,90.0,250.0,340.0
63,power,lagged,RC,1,,1.41156279349093,0.8508729068080014,-0.14912709319199866,-1.0,0.9950670902469301,1.0,1.058834250408822,0.5196141780975573,0.568,0.17462683444717836,4,50,50,150,87.5,200.0,287.5
63,power,lagged,RC,2,,1.7908449141750518,1.2129376517075452,-0.1870623482924546,-1.4,1.1160666115974893,1.4,1.1602871487403414,0.8082887214850891,0.568,0.20723632975969186,3,50,50,150,83.33333333333333,150.0,233.33333333333334
63,power,lagged,RC,3,,2.2510846242326625,1.5715491502464203,-0.22845084975357946,-1.8,1.2049283066146428,1.8026311999999998,1.353126162190735,1.096963264872621,0.574,0.21763567135269468,2,50,50,150,75.0,100.0,175.0
63,power,lagged,RC,4,,2.781500419477392,1.903414753871946,-0.2965852461280541,-2.2,1.5682529765503468,2.2083328,1.7096960131754892,1.3856378082601528,0.57,0.22544916047619415,1,50,50,100,50.0,50.0,100.0
64,power,lagged,RC,0,,0.6285765204612895,0.5619041347846898,-0.03809586521531008,-0.6,0.1591148347101991,0.6,0.18572805026185155,0.2309396347100255,0.582,0.22220777505912892,5,50,50,150,90.0,250.0,340.0
64,power,lagged,RC,1,,1.2092600646706002,0.8217338129103907,-0.17826618708960923,-1.0,0.7003892765501134,1.0,0.781956409695334,0.5196141780975573,0.61,0.24945179186087094,4,50,50,150,87.5,200.0,287.5
64,power,lagged,RC,2,,1.8002199299671953,1.1629701238970171,-0.23702987610298273,-1.4,1.095868451915774,1.4,1.2259826424258096,0.8082887214850891,0.59,0.23079242222234372,3,50,50,150,83.33333333333333,150.0,233.33333333333334
64,power,lagged,RC,3,,9.447854738342379,1.0954703461999733,-0.7045296538000264,-1.8,1.5919495223147002,1.8026311999999998,9.282598370933217,1.096963264872621,0.592,0.0469943385140527,2,50,50,150,75.0,100.0,175.0
64,power,lagged,RC,4,,96.93804080513726,8.420823914752978,6.220823914752978,-2.2,35.29200636399115,2.2083328,96.70960778558918,1.3856378082601528,0.596,0.0024271777151533354,1,50,50,100,50.0,50.0,100.0
65,power,lagged,RC,0,,0.7043596983093942,0.5712637036569165,-0.0287362963430836,-0.6,0.3451433939442246,0.6,0.36532302294231955,0.2309396347100255,0.534,0.10929169918389732,5,50,50,150,90.0,250.0,340.0
65,power,lagged,RC,1,,1.2229270898734845,0.9334526579603185,-0.06654734203968142,-1.0,0.5963935195334102,1.0,0.6511913719480041,0.5196141780975573,0.53,0.13754457858027466,4,50,50,150,87.5,200.0,287.5
65,power,lagged,RC,2,,1.8982560368504071,1.3005631942569622,-0.09943680574303769,-1.4,1.1046975958014296,1.4,1.2069448961057443,0.8082887214850891,0.53,0.1217117512833257,3,50,50,150,83.33333333333333,150.0,233.33333333333334
65,power,lagged,RC,3,,2.4084324337018934,1.6561394386088832,-0.14386056139111672,-1.8,1.3842540971389452,1.8026311999999998,1.4634821264877862,1.096963264872621,0.536,0.12988975615870402,2,50,50,150,75.0,100.0,175.0
65,power,lagged,RC,4,,2.886519099211175,2.046412315705002,-0.15358768429499847,-2.2,1.4607080766177973,2.2083328,1.6376537088524525,1.3856378082601528,0.536,0.13252388886011865,1,50,50,100,50.0,50.0,100.0
66,power,lagged,RC,0,,0.6865802313556342,0.57855706006055,-0.021442939939450005,-0.6,0.23728231667115623,0.6,0.30700336533925265,0.2309396347100255,0.508,0.09262165669101173,5,50,50,150,90.0,250.0,340.0
66,power,lagged,RC,1,,1.4130324150968758,0.8964155404448652,-0.10358445955513468,-1.0,0.8914547316308271,1.0,0.9625423744775129,0.5196141780975573,0.546,0.09649736128818176,4,50,50,150,87.5,200.0,287.5
66,power,lagged,RC,2,,1.9849072903081753,1.2838578427791423,-0.11614215722085783,-1.4,1.2605707712611438,1.4,1.3136077972771274,0.8082887214850891,0.546,0.09675419956569233,3,50,50,150,83.33333333333333,150.0,233.33333333333334
66,power,lagged,RC,3,,2.509326116740326,1.6811318852916615,-0.11886811470833854,-1.8,1.4375303516329605,1.8026311999999998,1.5552393534681563,1.096963264872621,0.54,0.08812814432528908,2,50,50,150,75.0,100.0,175.0
66,power,lagged,RC,4,,2.827712730555243,2.044153281580868,-0.15584671841913197,-2.2,1.3513657188608263,2.2083328,1.415952983725996,1.3856378082601528,0.54,0.10708781097807682,1,50,50,100,50.0,50.0,100.0
67,power,lagged,RC,0,,0.6708382803586745,0.5416009538491228,-0.05839904615087708,-0.6,0.3089543876798475,0.6,0.3312514419148699,0.2309396347100255,0.594,0.17675700638849595,5,50,50,150,90.0,250.0,340.0
67,power,lagged,RC,1,,1.3783024879794934,0.803762635662669,-0.19623736433733097,-1.0,0.9159299921299356,1.0,1.0716952838780673,0.5196141780975573,0.594,0.22695570731480594,4,50,50,150,87.5,200.0,287.5
67,power,lagged,RC,2,,1.717225680001919,1.175860907322746,-0.22413909267725396,-1.4,1.00018229328356,1.4,1.0886739938923558,0.8082887214850891,0.594,0.25041614425830616,3,50,50,150,83.33333333333333,150.0,233.33333333333334
67,power,lagged,RC,3,,2.245185752565841,1.533656157550712,-0.2663438424492882,-1.8,1.3122621482821923,1.8026311999999998,1.38818872152793,1.096963264872621,0.596,0.23501363796219207,2,50,50,150,75.0,100.0,175.0
