rep,method,rmse,t,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
2,SS,0.6057739787668993,2,0,-1.2803821392366197,0.6227544910179641,0,static,power,500,0.1
2,RV,1.0158997754130845,3,0,0.9706331419271719,0.4351297405189621,0,static,power,500,0.1
2,Oracle,,3,0,8.887413506811468,0.011976047904191617,1,static,power,500,0.1
2,DM,,3,0,0.17300987297248518,0.34530938123752497,0,static,power,500,0.1
2,cDM,,3,0,-0.023048723402463257,0.6187624750499002,0,static,power,500,0.1
2,SS,0.6404966932386258,3,0,3.364864221101331,0.13572854291417166,0,static,power,500,0.1
2,RV,0.9780418689318404,4,0,4.727400587121681,0.47904191616766467,0,static,power,500,0.1
2,Oracle,,4,0,19.77217692008531,0.003992015968063872,1,static,power,500,0.1
2,DM,,4,0,-0.1939318502224171,0.6746506986027944,0,static,power,500,0.1
2,cDM,,4,0,-0.13289783488723572,0.844311377245509,0,static,power,500,0.1
2,SS,0.5563302924720415,4,0,3.158798536130276,0.0718562874251497,1,static,power,500,0.1
2,RV,0.9428818987256945,5,0,11.918687815042604,0.5948103792415169,0,static,power,500,0.1
2,Oracle,,5,0,6.7583104788600314,0.281437125748503,0,static,power,500,0.1
2,DM,,5,0,-0.22144464819422252,0.6007984031936128,0,static,power,500,0.1
2,cDM,,5,0,-0.027595872868928936,0.5668662674650699,0,static,power,500,0.1
2,SS,0.5067263770468998,5,0,4.783120136765076,0.4291417165668663,0,static,power,500,0.1
2,RV,1.0085381106160767,1,1,5.835607635601942,0.09181636726546906,1,static,power,500,0.1
2,Oracle,,1,1,18.218943392886587,0.001996007984031936,1,static,power,500,0.1
2,DM,,1,1,-0.1391907053029059,0.6586826347305389,0,static,power,500,0.1
2,cDM,,1,1,0.09289550827912424,0.2694610778443114,0,static,power,500,0.1
2,SS,0.8960865362287138,1,1,-0.23141813806827605,0.33532934131736525,0,static,power,500,0.1
2,RV,0.9842368031137919,2,1,-8.190252532321008,0.8203592814371258,0,static,power,500,0.1
2,Oracle,,2,1,3.8653310873540465,0.015968063872255488,1,static,power,500,0.1
2,DM,,2,1,-0.5525104588715356,0.9560878243512974,0,static,power,500,0.1
2,cDM,,2,1,-0.03065842392635177,0.6227544910179641,0,static,power,500,0.1
2,SS,0.7256645648478496,2,1,2.779252571639516,0.10179640718562874,0,static,power,500,0.1
2,RV,1.0108032265189664,3,1,0.6976888404218529,0.6047904191616766,0,static,power,500,0.1
2,Oracle,,3,1,10.520055781688747,0.005988023952095809,1,static,power,500,0.1
2,DM,,3,1,0.03449051110159179,0.4550898203592814,0,static,power,500,0.1
2,cDM,,3,1,-0.0918619901593545,0.7445109780439122,0,static,power,500,0.1
2,SS,0.8382800405689127,3,1,0.8932387648634155,0.09580838323353294,1,static,power,500,0.1
2,RV,0.9794526383378015,4,1,8.703814440304791,0.6427145708582834,0,static,power,500,0.1
2,Oracle,,4,1,15.90894450814708,0.02594810379241517,1,static,power,500,0.1
2,DM,,4,1,-0.4686652064778356,0.7684630738522954,0,static,power,500,0.1
2,cDM,,4,1,-0.2859541194646176,0.9141716566866267,0,static,power,500,0.1
2,SS,0.7132430933285028,4,1,13.441289770847494,0.19560878243512975,0,static,power,500,0.1
2,RV,0.9743079574453786,1,2,13.251876147047108,0.043912175648702596,1,static,power,500,0.1
2,Oracle,,1,2,14.181358856886513,0.005988023952095809,1,static,power,500,0.1
2,DM,,1,2,-0.09256657191234094,0.6047904191616766,0,static,power,500,0.1
2,cDM,,1,2,0.11868996520422437,0.23353293413173654,0,static,power,500,0.1
2,SS,0.97964187628444,1,2,4.310094763932259,0.09381237524950099,1,static,power,500,0.1
