rep,method,rmse,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
44,SS,0.9222469925968999,2.3915643364375754,0.023952095808383235,1,lagged,power,500,0.1
45,RC,0.6304691720308652,5.482799966296524,0.001996007984031936,1,lagged,power,500,0.1
45,Oracle,,13.033301650488232,0.001996007984031936,1,lagged,power,500,0.1
45,DM,,-0.5743936268319881,0.9880239520958084,0,lagged,power,500,0.1
45,cDM,,0.03309687298173109,0.2435129740518962,0,lagged,power,500,0.1
45,SS,0.7778009609171121,-0.7782627737971908,0.11377245508982035,0,lagged,power,500,0.1
46,RC,0.7480119865691888,8.036015181117152,0.001996007984031936,1,lagged,power,500,0.1
46,Oracle,,20.21614291653831,0.001996007984031936,1,lagged,power,500,0.1
46,DM,,0.1603687718260525,0.2215568862275449,0,lagged,power,500,0.1
46,cDM,,-0.027213892777705976,0.6866267465069861,0,lagged,power,500,0.1
46,SS,0.9825245965214169,-3.9157755503147493,0.5568862275449101,0,lagged,power,500,0.1
47,RC,0.7761329812967889,-0.13787006668182372,0.033932135728542916,1,lagged,power,500,0.1
47,Oracle,,20.050524053089685,0.001996007984031936,1,lagged,power,500,0.1
47,DM,,0.2735253859752703,0.11377245508982035,0,lagged,power,500,0.1
47,cDM,,0.020636755129627853,0.3712574850299401,0,lagged,power,500,0.1
47,SS,1.01076977105024,-2.0068433672678694,0.3013972055888224,0,lagged,power,500,0.1
48,RC,0.7801437659804045,2.6725322170060073,0.027944111776447105,1,lagged,power,500,0.1
48,Oracle,,13.032078117235514,0.001996007984031936,1,lagged,power,500,0.1
48,DM,,0.2001384683571263,0.2155688622754491,0,lagged,power,500,0.1
48,cDM,,0.013627648650585019,0.41916167664670656,0,lagged,power,500,0.1
48,SS,0.9527735006720621,-2.521797759948181,0.5209580838323353,0,lagged,power,500,0.1
49,RC,0.5147076018813128,13.090136978615112,0.001996007984031936,1,lagged,power,500,0.1
49,Oracle,,17.009234204240013,0.001996007984031936,1,lagged,power,500,0.1
49,DM,,-0.12177132659466645,0.7145708582834331,0,lagged,power,500,0.1
49,cDM,,0.02791566631242617,0.2994011976047904,0,lagged,power,500,0.1
49,SS,0.9118918315757951,-0.6607023193592166,0.29740518962075846,0,lagged,power,500,0.1
50,RC,0.49282999040815406,9.645991161588084,0.001996007984031936,1,lagged,power,500,0.1
50,Oracle,,12.086558235839528,0.001996007984031936,1,lagged,power,500,0.1
50,DM,,-0.1807309570123682,0.7964071856287425,0,lagged,power,500,0.1
50,cDM,,-0.10093074552154734,0.9720558882235529,0,lagged,power,500,0.1
50,SS,0.9322762713165289,-1.8334402487073767,0.45708582834331335,0,lagged,power,500,0.1
51,RC,0.7903753154347966,6.004053130475829,0.005988023952095809,1,lagged,power,500,0.1
51,Oracle,,14.243772091939897,0.001996007984031936,1,lagged,power,500,0.1
51,DM,,-0.1249600502880821,0.6966067864271457,0,lagged,power,500,0.1
51,cDM,,-0.026128136472718784,0.6986027944111777,0,lagged,power,500,0.1
51,SS,1.2943361069498749,0.05582742149010143,0.6187624750499002,0,lagged,power,500,0.1
52,RC,0.6068969227453372,6.933185386116412,0.001996007984031936,1,lagged,power,500,0.1
52,Oracle,,15.575318906305958,0.001996007984031936,1,lagged,power,500,0.1
52,DM,,-0.011737452454036058,0.5369261477045908,0,lagged,power,500,0.1
52,cDM,,0.0392223640839322,0.2435129740518962,0,lagged,power,500,0.1
52,SS,0.7855633350102323,4.643029654761461,0.001996007984031936,1,lagged,power,500,0.1
53,RC,0.7555177305142702,10.904097314446735,0.001996007984031936,1,lagged,power,500,0.1
53,Oracle,,22.29980659650898,0.001996007984031936,1,lagged,power,500,0.1
53,DM,,0.1253610461890264,0.25349301397205587,0,lagged,power,500,0.1
53,cDM,,0.06838016880160468,0.09181636726546906,1,lagged,power,500,0.1
53,SS,0.6935885832594884,4.366163689766886,0.001996007984031936,1,lagged,power,500,0.1
54,RC,0.8027528526550897,1.3573022352452777,0.09780439121756487,1,lagged,power,500,0.1
54,Oracle,,19.594164919963614,0.001996007984031936,1,lagged,power,500,0.1
54,DM,,-0.1072381535115268,0.6766467065868264,0,lagged,power,500,0.1
54,cDM,,0.017523415034658717,0.36127744510978044,0,lagged,power,500,0.1
54,SS,0.893226790034211,5.481619812257017,0.001996007984031936,1,lagged,power,500,0.1
55,RC,0.7415988081918111,3.0467472173336594,0.29740518962075846,0,lagged,power,500,0.1
55,Oracle,,8.997243936163027,0.001996007984031936,1,lagged,power,500,0.1
55,DM,,-0.1894438807090805,0.7904191616766467,0,lagged,power,500,0.1
55,cDM,,0.09356481952207642,0.03592814371257485,1,lagged,power,500,0.1
55,SS,0.9280735007615176,1.5287684933573449,0.4251497005988024,0,lagged,power,500,0.1
56,RC,0.6284651056373799,-0.17454213657133505,0.24550898203592814,0,lagged,power,500,0.1
56,Oracle,,10.102620682077227,0.001996007984031936,1,lagged,power,500,0.1
56,DM,,-0.07325089775096168,0.626746506986028,0,lagged,power,500,0.1
56,cDM,,0.004148794924844607,0.48303393213572854,0,lagged,power,500,0.1
56,SS,0.8629230693544501,2.2239441061994594,0.06387225548902195,1,lagged,power,500,0.1
57,RC,0.7411000970967935,-2.17788728876136,0.1217564870259481,0,lagged,power,500,0.1
57,Oracle,,13.41723141617815,0.001996007984031936,1,lagged,power,500,0.1
57,DM,,-0.1877155547658083,0.7964071856287425,0,lagged,power,500,0.1
57,cDM,,0.00820771249035122,0.4471057884231537,0,lagged,power,500,0.1
57,SS,1.2384959707487035,-1.9347394191811813,0.5449101796407185,0,lagged,power,500,0.1
58,RC,0.8907133714746555,6.556349984259839,0.07584830339321358,1,lagged,power,500,0.1
58,Oracle,,16.805522833760435,0.001996007984031936,1,lagged,power,500,0.1
58,DM,,-0.028356141289997184,0.530938123752495,0,lagged,power,500,0.1
58,cDM,,-0.014646337020079512,0.6227544910179641,0,lagged,power,500,0.1
58,SS,1.3391315693119368,-2.305238444775334,0.8962075848303394,0,lagged,power,500,0.1
59,RC,0.7363952978049612,10.455997959177665,0.001996007984031936,1,lagged,power,500,0.1
59,Oracle,,18.478261340382705,0.001996007984031936,1,lagged,power,500,0.1
59,DM,,-0.09915835210394318,0.6467065868263473,0,lagged,power,500,0.1
59,cDM,,-0.020055890735554693,0.6467065868263473,0,lagged,power,500,0.1
59,SS,1.2105325576085806,-5.572961909891141,0.716566866267465,0,lagged,power,500,0.1
60,RC,0.9284452673706313,-5.4031118886024725,0.2215568862275449,0,lagged,power,500,0.1
60,Oracle,,16.758234643039877,0.001996007984031936,1,lagged,power,500,0.1
60,DM,,0.2373025574269217,0.13572854291417166,0,lagged,power,500,0.1
60,cDM,,0.026101335192681666,0.3033932135728543,0,lagged,power,500,0.1
60,SS,0.9645723044282741,-3.4514315795299995,0.4810379241516966,0,lagged,power,500,0.1
61,RC,0.7331191372373307,9.138345030705782,0.001996007984031936,1,lagged,power,500,0.1
61,Oracle,,20.90976538675457,0.001996007984031936,1,lagged,power,500,0.1
61,DM,,0.05008961279266798,0.38922155688622756,0,lagged,power,500,0.1
61,cDM,,-0.05178031823436769,0.8263473053892215,0,lagged,power,500,0.1
61,SS,1.1724902817159197,-5.12424633840637,0.9121756487025948,0,lagged,power,500,0.1
62,RC,0.9581905413401318,3.7619207188807935,0.003992015968063872,1,lagged,power,500,0.1
62,Oracle,,26.069595313877834,0.001996007984031936,1,lagged,power,500,0.1
62,DM,,0.17026009253059912,0.2275449101796407,0,lagged,power,500,0.1
62,cDM,,0.05434623482554583,0.16367265469061876,0,lagged,power,500,0.1
62,SS,0.7133827181333408,9.156205911633625,0.013972055888223553,1,lagged,power,500,0.1
63,RC,0.7577900604895189,13.182136950813321,0.001996007984031936,1,lagged,power,500,0.1
63,Oracle,,24.06667633388927,0.001996007984031936,1,lagged,power,500,0.1
63,DM,,0.09115635352638898,0.34930139720558884,0,lagged,power,500,0.1
63,cDM,,0.06799161309984224,0.11177644710578842,0,lagged,power,500,0.1
63,SS,1.3483656236702894,-2.4013761869354253,0.8522954091816367,0,lagged,power,500,0.1
64,RC,0.7115186115500447,5.198856987079862,0.029940119760479042,1,lagged,power,500,0.1
64,Oracle,,12.929983533834752,0.001996007984031936,1,lagged,power,500,0.1
64,DM,,-0.48805385611454055,0.9880239520958084,0,lagged,power,500,0.1
64,cDM,,0.02674455678971578,0.36726546906187624,0,lagged,power,500,0.1
64,SS,1.0705036888746764,3.1992936123955458,0.003992015968063872,1,lagged,power,500,0.1
65,RC,0.8874868012203389,10.024820514778277,0.041916167664670656,1,lagged,power,500,0.1
65,Oracle,,22.306793968759372,0.001996007984031936,1,lagged,power,500,0.1
65,DM,,-0.022150698700507548,0.5249500998003992,0,lagged,power,500,0.1
65,cDM,,0.0588938174309797,0.1596806387225549,0,lagged,power,500,0.1
