rep,method,rmse,t,l,stat_obs,pvalue,reject,assumption,setting,n_perms,alpha
3,RC,0.7079802396762434,1,2,5.92307289236411,0.16766467065868262,0,lagged,power,500,0.1
3,Oracle,,1,2,5.338441201932918,0.005988023952095809,1,lagged,power,500,0.1
3,DM,,1,2,0.08001057348182711,0.42115768463073855,0,lagged,power,500,0.1
3,cDM,,1,2,0.04388598833368463,0.35728542914171657,0,lagged,power,500,0.1
3,SS,0.5376151132850996,1,2,1.2355945096318046,0.08782435129740519,1,lagged,power,500,0.1
3,RC,0.7609881439904533,2,2,7.286195356590189,0.45708582834331335,0,lagged,power,500,0.1
3,Oracle,,2,2,19.015623179927132,0.007984031936127744,1,lagged,power,500,0.1
3,DM,,2,2,-0.18047615661964675,0.7085828343313373,0,lagged,power,500,0.1
3,cDM,,2,2,0.22340859889083908,0.021956087824351298,1,lagged,power,500,0.1
3,SS,0.5091141575061681,2,2,-1.4178085742831106,0.32335329341317365,0,lagged,power,500,0.1
3,RC,0.7219618042090846,3,2,15.587462250362858,0.00998003992015968,1,lagged,power,500,0.1
3,Oracle,,3,2,29.434248509362217,0.003992015968063872,1,lagged,power,500,0.1
3,DM,,3,2,-0.7310330123914093,0.9341317365269461,0,lagged,power,500,0.1
3,cDM,,3,2,-0.12384114535965979,0.7884231536926147,0,lagged,power,500,0.1
3,SS,0.5634042267533842,3,2,-0.21881027965475597,0.23353293413173654,0,lagged,power,500,0.1
3,RC,0.456744652045941,1,3,5.478779354893513,0.21157684630738524,0,lagged,power,500,0.1
3,Oracle,,1,3,12.350885340722078,0.021956087824351298,1,lagged,power,500,0.1
3,DM,,1,3,-0.09497813642384356,0.5868263473053892,0,lagged,power,500,0.1
3,cDM,,1,3,-0.021261463163025948,0.5848303393213573,0,lagged,power,500,0.1
3,SS,0.7646113419430906,1,3,2.9461886459486872,0.03792415169660679,1,lagged,power,500,0.1
3,RC,0.520468595866478,2,3,0.6509776738248068,0.027944111776447105,1,lagged,power,500,0.1
3,Oracle,,2,3,15.396580594444252,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,2,3,-0.6616607259272103,0.9121756487025948,0,lagged,power,500,0.1
3,cDM,,2,3,0.05214827274224289,0.38323353293413176,0,lagged,power,500,0.1
3,SS,0.6298153365435515,2,3,0.07615734639418731,0.3932135728542914,0,lagged,power,500,0.1
3,RC,0.19105172882070476,1,4,2.873531027249575,0.011976047904191617,1,lagged,power,500,0.1
3,Oracle,,1,4,4.5675222649142215,0.001996007984031936,1,lagged,power,500,0.1
3,DM,,1,4,-0.5623163564686063,0.8363273453093812,0,lagged,power,500,0.1
3,cDM,,1,4,-0.2234422068529413,0.8942115768463074,0,lagged,power,500,0.1
3,SS,1.2993961398237288,1,4,-3.8742859754072425,0.09780439121756487,1,lagged,power,500,0.1
4,RC,0.8600445550890997,1,0,0.47242965428601114,0.22355289421157684,0,lagged,power,500,0.1
4,Oracle,,1,0,8.715250526453515,0.005988023952095809,1,lagged,power,500,0.1
