rep,assumption,subgroup,method,statistic,group_size,true_threshold,estimated_threshold,threshold_error,null_leakage,effective_purity,effective_coverage,selected_mu_min_samples_leaf,selected_b_min_samples_leaf,mean_true_tau,mean_tau_hat,pvalue,reject,stat
64,static,effective_subgroup,RV,aipw,173,3.697167441221257,3.70051153834364,0.0033440971223828164,0.0061162079510703364,1.0,0.9885714285714285,100,10,-0.14999999999999997,-0.058965460060283865,0.0033222591362126247,1,-0.15894435556202208
64,static,null_subgroup,RV,aipw,327,3.697167441221257,3.70051153834364,0.0033440971223828164,0.0061162079510703364,1.0,0.9885714285714285,100,10,-0.0009174311926605504,0.0,0.9269102990033222,0,-0.00495893172075994
65,static,effective_subgroup,RV,aipw,180,3.697167441221257,3.67188587773737,-0.025281563483887215,0.0,0.9722222222222222,1.0,100,40,-0.14583333333333334,-0.03274445446051632,0.0033222591362126247,1,-0.14901056787268754
65,static,null_subgroup,RV,aipw,320,3.697167441221257,3.67188587773737,-0.025281563483887215,0.0,0.9722222222222222,1.0,100,40,0.0,0.0,0.9368770764119602,0,-0.00612473486503008
66,static,effective_subgroup,RV,aipw,205,3.697167441221257,3.5340397577551794,-0.16312768346607776,0.0,0.8536585365853658,1.0,60,10,-0.12804878048780485,-0.05344154716714156,0.0033222591362126247,1,-0.13360038806737604
66,static,null_subgroup,RV,aipw,295,3.697167441221257,3.5340397577551794,-0.16312768346607776,0.0,0.8536585365853658,1.0,60,10,0.0,0.0,0.8870431893687708,0,-0.005735394753655037
67,static,effective_subgroup,RV,aipw,171,3.697167441221257,3.71051862921742,0.01335118799616275,0.0121580547112462,1.0,0.9771428571428571,100,40,-0.15,-0.06317416656160345,0.0033222591362126247,1,-0.15144605152848037
67,static,null_subgroup,RV,aipw,329,3.697167441221257,3.71051862921742,0.01335118799616275,0.0121580547112462,1.0,0.9771428571428571,100,40,-0.00182370820668693,0.0,0.26245847176079734,0,0.002308853150781859
68,static,effective_subgroup,RV,aipw,180,3.697167441221257,3.67188587773737,-0.025281563483887215,0.0,0.9722222222222222,1.0,100,10,-0.14583333333333334,-0.03789811263829219,0.0033222591362126247,1,-0.14710800025917065
68,static,null_subgroup,RV,aipw,320,3.697167441221257,3.67188587773737,-0.025281563483887215,0.0,0.9722222222222222,1.0,100,10,0.0,0.0,0.6877076411960132,0,-0.0018710978162628893
69,static,effective_subgroup,RV,aipw,187,3.697167441221257,3.62527383102497,-0.07189361019628704,0.0,0.9358288770053476,1.0,40,40,-0.14037433155080214,-0.0662214214094762,0.0033222591362126247,1,-0.14936744228135443
69,static,null_subgroup,RV,aipw,313,3.697167441221257,3.62527383102497,-0.07189361019628704,0.0,0.9358288770053476,1.0,40,40,0.0,0.003494864086449892,0.9136212624584718,0,-0.005812401990307693
70,static,effective_subgroup,RV,aipw,360,3.697167441221257,2.4838825171482704,-1.2132849240729868,0.0,0.4861111111111111,1.0,100,40,-0.07291666666666667,-0.029165141817006728,0.0033222591362126247,1,-0.07609256106656945
70,static,null_subgroup,RV,aipw,140,3.697167441221257,2.4838825171482704,-1.2132849240729868,0.0,0.4861111111111111,1.0,100,40,0.0,0.0014109050469881114,0.4418604651162791,0,0.000796204302930623
71,static,effective_subgroup,RV,aipw,183,3.697167441221257,3.665367143224234,-0.03180029799702311,0.0,0.9562841530054644,1.0,100,40,-0.14344262295081966,-0.07793190375243379,0.0033222591362126247,1,-0.14570610475422272
71,static,null_subgroup,RV,aipw,317,3.697167441221257,3.665367143224234,-0.03180029799702311,0.0,0.9562841530054644,1.0,100,40,0.0,0.0,0.3588039867109635,0,0.0020744111655934894
72,static,effective_subgroup,RV,aipw,191,3.697167441221257,3.59747663064059,-0.09969081058066731,0.0,0.9162303664921466,1.0,40,10,-0.13743455497382198,-0.08815891312277278,0.0033222591362126247,1,-0.1503908463657499
72,static,null_subgroup,RV,aipw,309,3.697167441221257,3.59747663064059,-0.09969081058066731,0.0,0.9162303664921466,1.0,40,10,0.0,0.001668398509298963,0.6611295681063123,0,-0.001061785141712282
73,static,effective_subgroup,RV,aipw,181,3.697167441221257,3.6701042987876,-0.027063142433657372,0.0,0.9668508287292817,1.0,40,10,-0.14502762430939226,-0.015027702467061801,0.0033222591362126247,1,-0.13470333291815348
73,static,null_subgroup,RV,aipw,319,3.697167441221257,3.6701042987876,-0.027063142433657372,0.0,0.9668508287292817,1.0,40,10,0.0,0.0,0.867109634551495,0,-0.004274477450264791
74,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6959170948476068,-0.0012503463736504017,0.0,0.9943181818181818,1.0,40,10,-0.14914772727272724,-0.05519815300987804,0.0033222591362126247,1,-0.15530530516711213
74,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6959170948476068,-0.0012503463736504017,0.0,0.9943181818181818,1.0,40,10,0.0,0.002570865994021529,0.006644518272425249,1,0.011052403685669412
75,static,effective_subgroup,RV,aipw,190,3.697167441221257,3.604477017110763,-0.092690424110494,0.0,0.9210526315789473,1.0,60,10,-0.1381578947368421,-0.06259433396967463,0.0033222591362126247,1,-0.13574892243834627
75,static,null_subgroup,RV,aipw,310,3.697167441221257,3.604477017110763,-0.092690424110494,0.0,0.9210526315789473,1.0,60,10,0.0,-0.003551874425264948,0.9302325581395349,0,0.006103924480838861
76,static,effective_subgroup,RV,aipw,307,3.697167441221257,2.8861405969239,-0.8110268442973574,0.0,0.5700325732899023,1.0,80,10,-0.08550488599348534,-0.015155560557872774,0.0033222591362126247,1,-0.08401833110805848
76,static,null_subgroup,RV,aipw,193,3.697167441221257,2.8861405969239,-0.8110268442973574,0.0,0.5700325732899023,1.0,80,10,0.0,0.009377379277874028,0.07641196013289037,1,0.008377381793973454
77,static,effective_subgroup,RV,aipw,176,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,60,10,-0.14914772727272724,-0.09809984444216541,0.0033222591362126247,1,-0.1696761197436066
77,static,null_subgroup,RV,aipw,324,3.697167441221257,3.6947372635981,-0.002430177623157004,0.0,0.9943181818181818,1.0,60,10,0.0,0.0,0.7674418604651163,0,-0.003440965095016061
78,static,effective_subgroup,RV,aipw,182,3.697167441221257,3.6698796252069488,-0.027287816014308408,0.0,0.9615384615384616,1.0,100,10,-0.14423076923076922,-0.05219814727315222,0.0033222591362126247,1,-0.14893018473482827
78,static,null_subgroup,RV,aipw,318,3.697167441221257,3.6698796252069488,-0.027287816014308408,0.0,0.9615384615384616,1.0,100,10,0.0,0.0,0.3023255813953488,0,0.0024813950764011198
79,static,effective_subgroup,RV,aipw,185,3.697167441221257,3.64092269256804,-0.05624474865321716,0.0,0.9459459459459459,1.0,100,10,-0.14189189189189186,-0.059824302898614366,0.0033222591362126247,1,-0.14723496615676196
79,static,null_subgroup,RV,aipw,315,3.697167441221257,3.64092269256804,-0.05624474865321716,0.0,0.9459459459459459,1.0,100,10,0.0,0.0,0.6744186046511628,0,-0.0018531852975413813
80,static,effective_subgroup,RV,aipw,197,3.697167441221257,3.5831980737336155,-0.11396936748764164,0.0,0.8883248730964467,1.0,40,40,-0.133248730964467,-0.05786458922897378,0.0033222591362126247,1,-0.14509805027854641
80,static,null_subgroup,RV,aipw,303,3.697167441221257,3.5831980737336155,-0.11396936748764164,0.0,0.8883248730964467,1.0,40,40,0.0,0.00012336225277202807,0.023255813953488372,1,0.008870064009961102
81,static,effective_subgroup,RV,aipw,189,3.697167441221257,3.6053283849784497,-0.09183905624280753,0.0,0.9259259259259259,1.0,40,10,-0.13888888888888887,-0.06176430222393759,0.0033222591362126247,1,-0.1519958639856626
81,static,null_subgroup,RV,aipw,311,3.697167441221257,3.6053283849784497,-0.09183905624280753,0.0,0.9259259259259259,1.0,40,10,0.0,0.0017753878370789695,0.9667774086378738,0,-0.00626831005711886
82,static,effective_subgroup,RV,aipw,175,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,80,10,-0.15,-0.07046855836199041,0.0033222591362126247,1,-0.1573680649250943
82,static,null_subgroup,RV,aipw,325,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,80,10,0.0,0.0,0.43853820598006643,0,0.0003138788590373062
83,static,effective_subgroup,RV,aipw,192,3.697167441221257,3.58933532377755,-0.10783211744370735,0.0,0.9114583333333334,1.0,100,10,-0.13671874999999997,-0.06615316700704092,0.0033222591362126247,1,-0.13772209102601723
83,static,null_subgroup,RV,aipw,308,3.697167441221257,3.58933532377755,-0.10783211744370735,0.0,0.9114583333333334,1.0,100,10,0.0,0.0026638148639700223,0.11295681063122924,0,0.005470820516521332
84,static,effective_subgroup,RV,aipw,198,3.697167441221257,3.5810034532440804,-0.11616398797717675,0.0,0.8838383838383839,1.0,40,10,-0.13257575757575757,-0.027452583139069786,0.0033222591362126247,1,-0.13330229768752638
84,static,null_subgroup,RV,aipw,302,3.697167441221257,3.5810034532440804,-0.11616398797717675,0.0,0.8838383838383839,1.0,40,10,0.0,-0.0012972167974855708,0.26578073089701,0,-0.0025225792952457485
85,static,effective_subgroup,RV,aipw,179,3.697167441221257,3.6869374925434566,-0.010229948677800582,0.0,0.9776536312849162,1.0,40,10,-0.14664804469273743,-0.053332130876390625,0.0033222591362126247,1,-0.15105044011582797
85,static,null_subgroup,RV,aipw,321,3.697167441221257,3.6869374925434566,-0.010229948677800582,0.0,0.9776536312849162,1.0,40,10,0.0,0.0007659507507628202,0.7906976744186046,0,-0.0039313014315866535
86,static,effective_subgroup,RV,aipw,183,3.697167441221257,3.664889165162347,-0.032278276058910205,0.0,0.9562841530054644,1.0,40,10,-0.14344262295081966,-0.05263314742776943,0.0033222591362126247,1,-0.13900054622373348
86,static,null_subgroup,RV,aipw,317,3.697167441221257,3.664889165162347,-0.032278276058910205,0.0,0.9562841530054644,1.0,40,10,0.0,6.955454013660438e-05,0.9601328903654485,0,-0.006399804028929946
87,static,effective_subgroup,RV,aipw,178,3.697167441221257,3.6937419489414043,-0.003425492279852893,0.0,0.9831460674157303,1.0,40,10,-0.14747191011235952,-0.06593158819174587,0.0033222591362126247,1,-0.1517240098574663
87,static,null_subgroup,RV,aipw,322,3.697167441221257,3.6937419489414043,-0.003425492279852893,0.0,0.9831460674157303,1.0,40,10,0.0,0.0007328425043612156,0.8305647840531561,0,-0.004422467663591019
88,static,effective_subgroup,RV,aipw,179,3.697167441221257,3.68522277661039,-0.011944664610866962,0.0,0.9776536312849162,1.0,40,40,-0.14664804469273743,-0.029346623466831322,0.0033222591362126247,1,-0.13075849594856487
88,static,null_subgroup,RV,aipw,321,3.697167441221257,3.68522277661039,-0.011944664610866962,0.0,0.9776536312849162,1.0,40,40,0.0,0.0,0.2292358803986711,0,0.0038161336685575836
89,static,effective_subgroup,RV,aipw,174,3.697167441221257,3.69937419120658,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,100,10,-0.15,-0.057913992030841896,0.0033222591362126247,1,-0.1438694474971809
89,static,null_subgroup,RV,aipw,326,3.697167441221257,3.69937419120658,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,100,10,-0.00046012269938650307,0.0,0.5614617940199336,0,-0.0009890799982810387
90,static,effective_subgroup,RV,aipw,188,3.697167441221257,3.624332563480461,-0.07283487774079633,0.0,0.9308510638297872,1.0,40,10,-0.13962765957446807,-0.039316078338873905,0.0033222591362126247,1,-0.13913376264873095
90,static,null_subgroup,RV,aipw,312,3.697167441221257,3.624332563480461,-0.07283487774079633,0.0,0.9308510638297872,1.0,40,10,0.0,-0.0010397479353677168,0.30564784053156147,0,-0.0020951225001781724
91,static,effective_subgroup,RV,aipw,175,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,100,20,-0.15,-0.05358817373596021,0.0033222591362126247,1,-0.148536419766692
91,static,null_subgroup,RV,aipw,325,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,100,20,0.0,0.0,0.9501661129568106,0,-0.007405861765428426
92,static,effective_subgroup,RV,aipw,375,3.697167441221257,2.3982767634200486,-1.2988906778012086,0.0,0.4666666666666667,1.0,40,20,-0.07,-0.020013594380133996,0.0033222591362126247,1,-0.07418751149285933
92,static,null_subgroup,RV,aipw,125,3.697167441221257,2.3982767634200486,-1.2988906778012086,0.0,0.4666666666666667,1.0,40,20,0.0,0.00043123228830715867,0.5382059800664452,0,-0.00029687750520625104
93,static,effective_subgroup,RV,aipw,185,3.697167441221257,3.64092269256804,-0.05624474865321716,0.0,0.9459459459459459,1.0,40,10,-0.14189189189189186,-0.041480991550917425,0.0033222591362126247,1,-0.14688374925378356
93,static,null_subgroup,RV,aipw,315,3.697167441221257,3.64092269256804,-0.05624474865321716,0.0,0.9459459459459459,1.0,40,10,0.0,0.00012327626185580867,0.4717607973421927,0,0.0002882735079017852
94,static,effective_subgroup,RV,aipw,173,3.697167441221257,3.70051153834364,0.0033440971223828164,0.0061162079510703364,1.0,0.9885714285714285,40,10,-0.14999999999999997,-0.06317871646017639,0.0033222591362126247,1,-0.15887501611777793
94,static,null_subgroup,RV,aipw,327,3.697167441221257,3.70051153834364,0.0033440971223828164,0.0061162079510703364,1.0,0.9885714285714285,40,10,-0.0009174311926605504,0.00023868661683413824,0.4983388704318937,0,0.0006925414551461789
95,static,effective_subgroup,RV,aipw,180,3.697167441221257,3.67188587773737,-0.025281563483887215,0.0,0.9722222222222222,1.0,40,10,-0.14583333333333334,-0.05596852938538904,0.0033222591362126247,1,-0.14899392095565944
95,static,null_subgroup,RV,aipw,320,3.697167441221257,3.67188587773737,-0.025281563483887215,0.0,0.9722222222222222,1.0,40,10,0.0,-0.0007324975813683321,0.2292358803986711,0,-0.004208252925556133
96,static,effective_subgroup,RV,aipw,188,3.697167441221257,3.60644848013478,-0.09071896108647737,0.0,0.9308510638297872,1.0,40,10,-0.13962765957446807,-0.05489244419481306,0.0033222591362126247,1,-0.14902088903861543
96,static,null_subgroup,RV,aipw,312,3.697167441221257,3.60644848013478,-0.09071896108647737,0.0,0.9308510638297872,1.0,40,10,0.0,-0.0007962845955790265,0.15946843853820597,0,-0.004109029973146707
97,static,effective_subgroup,RV,aipw,173,3.697167441221257,3.70051153834364,0.0033440971223828164,0.0061162079510703364,1.0,0.9885714285714285,40,40,-0.14999999999999997,-0.08962830917565592,0.0033222591362126247,1,-0.15679848219233783
97,static,null_subgroup,RV,aipw,327,3.697167441221257,3.70051153834364,0.0033440971223828164,0.0061162079510703364,1.0,0.9885714285714285,40,40,-0.0009174311926605504,0.0,0.37209302325581395,0,0.001409413537366656
98,static,effective_subgroup,RV,aipw,174,3.697167441221257,3.700454670986787,0.0032872297655299754,0.003067484662576687,1.0,0.9942857142857143,40,10,-0.15,-0.06824989367183346,0.0033222591362126247,1,-0.16358473834406898
98,static,null_subgroup,RV,aipw,326,3.697167441221257,3.700454670986787,0.0032872297655299754,0.003067484662576687,1.0,0.9942857142857143,40,10,-0.00046012269938650307,0.0018709239980022805,0.08970099667774087,1,0.005473915820553944
99,static,effective_subgroup,RV,aipw,175,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,60,10,-0.15,-0.053837804872135575,0.0033222591362126247,1,-0.13992694045851017
99,static,null_subgroup,RV,aipw,325,3.697167441221257,3.69597919122916,-0.0011882499920972123,0.0,1.0,1.0,60,10,0.0,0.0003694674200002837,0.7142857142857143,0,-0.001972558339692979
