rep,estimated_threshold,true_threshold,threshold_error,null_leakage,effective_purity,effective_coverage,selected_mu_min_samples_leaf,selected_b_min_samples_leaf
36,3.693832197148408,3.697167441221257,-0.0033352440728493526,0.0,0.9831460674157303,1.0,60,10
37,3.69597919122916,3.697167441221257,-0.0011882499920972123,0.0,1.0,1.0,40,10
38,3.68702774075046,3.697167441221257,-0.010139700470797042,0.0,0.9831460674157303,1.0,100,10
39,3.68702774075046,3.697167441221257,-0.010139700470797042,0.0,0.9831460674157303,1.0,40,10
40,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10
41,3.69937419120658,3.697167441221257,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,40,10
42,3.6959170948476068,3.697167441221257,-0.0012503463736504017,0.0,0.9943181818181818,1.0,80,10
43,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10
44,3.7105088423269286,3.697167441221257,0.013341401105671391,0.009146341463414634,1.0,0.9828571428571429,40,10
45,3.69419032643251,3.697167441221257,-0.0029771147887469596,0.0,0.9887005649717514,1.0,100,40
46,3.69937419120658,3.697167441221257,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,40,10
47,3.69597919122916,3.697167441221257,-0.0011882499920972123,0.0,1.0,1.0,80,10
48,3.69597919122916,3.697167441221257,-0.0011882499920972123,0.0,1.0,1.0,100,40
49,3.69419032643251,3.697167441221257,-0.0029771147887469596,0.0,0.9887005649717514,1.0,100,10
50,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,100,10
51,3.69419032643251,3.697167441221257,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10
52,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,100,10
53,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10
54,3.69419032643251,3.697167441221257,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10
55,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10
56,3.69937419120658,3.697167441221257,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,40,10
57,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10
58,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10
59,3.69597919122916,3.697167441221257,-0.0011882499920972123,0.0,1.0,1.0,40,20
60,3.69419032643251,3.697167441221257,-0.0029771147887469596,0.0,0.9887005649717514,1.0,80,40
61,3.69597919122916,3.697167441221257,-0.0011882499920972123,0.0,1.0,1.0,40,10
62,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,80,10
63,3.69597919122916,3.697167441221257,-0.0011882499920972123,0.0,1.0,1.0,60,10
64,3.70051153834364,3.697167441221257,0.0033440971223828164,0.0061162079510703364,1.0,0.9885714285714285,40,10
65,3.69937419120658,3.697167441221257,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,100,20
66,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10
67,3.70051153834364,3.697167441221257,0.0033440971223828164,0.0061162079510703364,1.0,0.9885714285714285,100,10
68,3.69419032643251,3.697167441221257,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10
69,3.69597919122916,3.697167441221257,-0.0011882499920972123,0.0,1.0,1.0,40,10
70,3.699204441207709,3.697167441221257,0.002036999986451793,0.0,1.0,1.0,100,10
71,3.69597919122916,3.697167441221257,-0.0011882499920972123,0.0,1.0,1.0,100,10
72,3.68522277661039,3.697167441221257,-0.011944664610866962,0.0,0.9776536312849162,1.0,40,10
73,3.69419032643251,3.697167441221257,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10
74,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10
75,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10
76,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10
77,3.69937419120658,3.697167441221257,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,60,10
78,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10
79,3.67188587773737,3.697167441221257,-0.025281563483887215,0.0,0.9722222222222222,1.0,100,10
80,3.69419032643251,3.697167441221257,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10
81,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10
82,3.69419032643251,3.697167441221257,-0.0029771147887469596,0.0,0.9887005649717514,1.0,100,10
83,3.6947099167398205,3.697167441221257,-0.002457524481436657,0.0,0.9887005649717514,1.0,40,10
84,3.700454670986787,3.697167441221257,0.0032872297655299754,0.003067484662576687,1.0,0.9942857142857143,40,10
85,3.699204441207709,3.697167441221257,0.002036999986451793,0.0,1.0,1.0,40,10
86,3.69937419120658,3.697167441221257,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,40,10
87,3.69597919122916,3.697167441221257,-0.0011882499920972123,0.0,1.0,1.0,40,10
88,3.69597919122916,3.697167441221257,-0.0011882499920972123,0.0,1.0,1.0,40,10
89,3.6959170948476068,3.697167441221257,-0.0012503463736504017,0.0,0.9943181818181818,1.0,100,10
90,3.69937419120658,3.697167441221257,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,40,10
91,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,100,20
92,3.693832197148408,3.697167441221257,-0.0033352440728493526,0.0,0.9831460674157303,1.0,40,10
93,3.69937419120658,3.697167441221257,0.0022067499853228867,0.003067484662576687,1.0,0.9942857142857143,40,10
94,3.6947372635981,3.697167441221257,-0.002430177623157004,0.0,0.9943181818181818,1.0,40,10
95,3.69597919122916,3.697167441221257,-0.0011882499920972123,0.0,1.0,1.0,40,10
96,3.69419032643251,3.697167441221257,-0.0029771147887469596,0.0,0.9887005649717514,1.0,40,10
97,3.69597919122916,3.697167441221257,-0.0011882499920972123,0.0,1.0,1.0,40,10
98,3.69597919122916,3.697167441221257,-0.0011882499920972123,0.0,1.0,1.0,40,10
99,3.6959170948476068,3.697167441221257,-0.0012503463736504017,0.0,0.9943181818181818,1.0,40,10
